iter,ret,mdd
6465,368.16,5.25
6466,368.18,3.33
6467,368.2,4.44
6468,368.2,4.13
6469,368.21,3.68
6470,368.25,3.71
6471,368.26,3.57
6472,368.27,3.71
6473,368.28,2.8
6474,368.28,5.37
6475,368.3,4.96
6476,368.3,3.85
6477,368.3,4.21
6478,368.31,4.21
6479,368.31,3.64
6480,368.32,4.12
6481,368.33,3.1
6482,368.34,4.98
6483,368.35,4.4
6484,368.35,3.36
6485,368.36,4.21
6486,368.37,3.39
6487,368.39,3.71
6488,368.44,4.89
6489,368.45,7
6490,368.46,5.19
6491,368.48,6.14
6492,368.49,3.18
6493,368.5,5.9
6494,368.51,3.18
6495,368.52,2.92
6496,368.58,3.58
6497,368.61,5.32
6498,368.63,5.83
6499,368.64,4.15
6500,368.64,4
6501,368.65,4.18
6502,368.65,4.58
6503,368.72,4.21
6504,368.73,3.59
6505,368.76,3.71
6506,368.8,3.3
6507,368.81,3.93
6508,368.86,4.27
6509,368.89,2.93
6510,368.91,4.2
6511,368.92,3.33
6512,368.93,5.73
6513,368.95,3.66
6514,368.96,4.3
6515,368.96,5.24
6516,368.99,4.68
6517,368.99,5.18
6518,369,3.88
6519,369.01,4.18
6520,369.02,8.37
6521,369.05,5.93
6522,369.05,3.18
6523,369.06,3.18
6524,369.07,3.18
6525,369.09,5.07
6526,369.1,2.81
6527,369.1,3.34
6528,369.1,3.32
6529,369.1,5.24
6530,369.11,3.85
6531,369.12,5.15
6532,369.15,3.9
6533,369.16,5.83
6534,369.17,4.21
6535,369.18,2.82
6536,369.2,4.29
6537,369.2,3.18
6538,369.21,2.83
6539,369.21,4.07
6540,369.25,4.43
6541,369.26,4.14
6542,369.26,3.88
6543,369.27,4.68
6544,369.3,4.69
6545,369.31,4.94
6546,369.32,3.22
6547,369.33,3.89
6548,369.34,3.65
6549,369.36,5.01
6550,369.36,5.4
6551,369.43,4.21
6552,369.44,4.98
6553,369.49,3.07
6554,369.58,4.43
6555,369.58,3.64
6556,369.6,4.21
6557,369.6,4.43
6558,369.61,4.21
6559,369.63,4.92
6560,369.64,4.21
6561,369.66,3.67
6562,369.66,4.21
6563,369.7,3.96
6564,369.72,10.08
6565,369.73,4.9
6566,369.77,5.81
6567,369.78,3.27
6568,369.79,3.07
6569,369.82,3.98
6570,369.84,6.01
6571,369.84,5.74
6572,369.87,3.62
6573,369.88,4.85
6574,369.89,3.64
6575,369.89,3.59
6576,369.96,3.47
6577,369.99,2.92
6578,369.99,4.13
6579,370,3.67
6580,370.01,4.74
6581,370.02,3.96
6582,370.03,3.13
6583,370.04,4.11
6584,370.05,3.84
6585,370.08,4.19
6586,370.11,4.2
6587,370.11,3.65
6588,370.12,3.67
6589,370.18,3.58
6590,370.2,3.64
6591,370.24,4.66
6592,370.24,3.3
6593,370.26,4.88
6594,370.28,4.14
6595,370.29,5.01
6596,370.32,3
6597,370.34,3.87
6598,370.37,3.4
6599,370.39,5.16
6600,370.41,5.01
6601,370.49,4.14
6602,370.54,5.59
6603,370.59,3.29
6604,370.59,5.11
6605,370.6,4.21
6606,370.62,3.36
6607,370.63,3.18
6608,370.68,2.54
6609,370.71,3.18
6610,370.75,5.57
6611,370.75,4.53
6612,370.76,4.16
6613,370.77,3.44
6614,370.77,3.34
6615,370.77,4.43
6616,370.78,3.72
6617,370.78,3.18
6618,370.81,3.56
6619,370.83,4.95
6620,370.85,6.16
6621,370.87,4.15
6622,370.87,2.87
6623,370.89,3.49
6624,370.9,4.97
6625,370.91,2.63
6626,370.91,3.69
6627,370.92,4.01
6628,370.93,3.89
6629,370.99,4.35
6630,371.02,5.4
6631,371.04,4.21
6632,371.06,3.97
6633,371.13,4.01
6634,371.16,4.42
6635,371.16,4.79
6636,371.19,4.41
6637,371.2,3.32
6638,371.22,3.18
6639,371.22,2.6
6640,371.24,3.89
6641,371.24,4.03
6642,371.25,4.21
6643,371.25,3.42
6644,371.28,3.59
6645,371.38,4.68
6646,371.38,3.18
6647,371.39,4.89
6648,371.4,4.21
6649,371.4,3.42
6650,371.43,2.76
6651,371.44,3.57
6652,371.44,3.88
6653,371.45,6.89
6654,371.47,3.46
6655,371.52,3.91
6656,371.54,3.96
6657,371.55,3.92
6658,371.56,4.23
6659,371.58,3.7
6660,371.61,4.68
6661,371.62,5.53
6662,371.63,3.87
6663,371.71,4.45
6664,371.71,4.91
6665,371.74,3.5
6666,371.74,4.43
6667,371.74,3.15
6668,371.74,3.57
6669,371.76,3.35
6670,371.78,3.39
6671,371.79,4.18
6672,371.81,4.21
6673,371.83,4.67
6674,371.84,3.18
6675,371.87,3.42
6676,371.89,3.18
6677,371.89,3.65
6678,371.9,4.43
6679,371.91,3.75
6680,371.95,3.84
6681,371.97,3.53
6682,372,3.62
6683,372.01,3.71
6684,372.03,3.67
6685,372.04,3.43
6686,372.05,6.3
6687,372.05,4.68
6688,372.06,3.67
6689,372.07,5.16
6690,372.07,3.35
6691,372.1,4.3
6692,372.11,4.52
6693,372.14,3.87
6694,372.14,2.74
6695,372.17,4.22
6696,372.18,4.11
6697,372.22,3.18
6698,372.23,3.67
6699,372.24,3.36
6700,372.31,3.32
6701,372.32,3.09
6702,372.34,5.31
6703,372.38,2.76
6704,372.39,3.18
6705,372.41,4.2
6706,372.42,4.5
6707,372.45,4.14
6708,372.46,3.89
6709,372.47,5.12
6710,372.48,3.48
6711,372.49,4.89
6712,372.52,6.31
6713,372.52,3.43
6714,372.53,3.67
6715,372.53,3.67
6716,372.53,3.29
6717,372.55,3.51
6718,372.56,6.73
6719,372.57,4.65
6720,372.58,3.87
6721,372.67,3.86
6722,372.68,3.81
6723,372.74,3.77
6724,372.78,3.67
6725,372.88,2.76
6726,372.95,3.4
6727,372.95,4.37
6728,372.96,3.18
6729,372.96,4.68
6730,372.99,3.5
6731,373,4.15
6732,373.01,2.96
6733,373.05,3.4
6734,373.09,4.14
6735,373.11,3.67
6736,373.11,3.65
6737,373.12,5.94
6738,373.13,4.59
6739,373.19,3.57
6740,373.23,3.81
6741,373.23,4.08
6742,373.24,5.24
6743,373.25,3.11
6744,373.3,6.39
6745,373.32,3.71
6746,373.33,3.65
6747,373.34,3.52
6748,373.35,3.65
6749,373.39,4.17
6750,373.4,5.69
6751,373.42,4.15
6752,373.42,3.5
6753,373.42,4.46
6754,373.44,3.18
6755,373.46,4.6
6756,373.46,4.51
6757,373.47,3.62
6758,373.48,4.11
6759,373.5,4.12
6760,373.53,5.55
6761,373.54,3.77
6762,373.55,3.67
6763,373.65,3.55
6764,373.65,3.09
6765,373.67,3.9
6766,373.71,3.27
6767,373.73,3.83
6768,373.76,3.67
6769,373.8,4.89
6770,373.87,5
6771,373.9,5.06
6772,373.9,3.35
6773,373.93,3.18
6774,373.96,6.86
6775,373.98,3.3
6776,374.01,3.78
6777,374.02,2.75
6778,374.1,3.62
6779,374.17,3.55
6780,374.18,3.91
6781,374.23,4.51
6782,374.24,4.46
6783,374.27,3.54
6784,374.29,3.96
6785,374.29,3.62
6786,374.3,3.61
6787,374.33,4.28
6788,374.36,4.14
6789,374.37,4.6
6790,374.37,6.17
6791,374.41,3.65
6792,374.43,4.9
6793,374.46,4.89
6794,374.48,3.74
6795,374.49,4.42
6796,374.53,5.24
6797,374.53,5.57
6798,374.53,6.98
6799,374.53,3.36
6800,374.57,4.21
6801,374.58,4.76
6802,374.61,4.02
6803,374.62,3.51
6804,374.63,6.09
6805,374.63,3.79
6806,374.64,3.19
6807,374.65,4.14
6808,374.71,2.97
6809,374.72,6.38
6810,374.74,3.23
6811,374.83,4.98
6812,374.83,4.92
6813,374.84,4.18
6814,374.86,4.51
6815,374.89,4.21
6816,374.89,3.67
6817,374.93,3.18
6818,374.95,5.33
6819,375.02,3.4
6820,375.04,3.44
6821,375.04,5.06
6822,375.05,3.25
6823,375.05,2.63
6824,375.06,2.79
6825,375.07,3.85
6826,375.1,4.31
6827,375.12,3.96
6828,375.14,5.15
6829,375.15,3.55
6830,375.16,4.4
6831,375.19,4.15
6832,375.2,3.56
6833,375.22,5.41
6834,375.27,3.38
6835,375.28,3.18
6836,375.3,3.87
6837,375.31,3.67
6838,375.31,4.78
6839,375.32,4.77
6840,375.32,3.67
6841,375.33,4.74
6842,375.33,4.28
6843,375.35,3.99
6844,375.35,2.84
6845,375.35,3.96
6846,375.37,4.21
6847,375.37,3.23
6848,375.38,3.32
6849,375.4,4.7
6850,375.43,5.03
6851,375.45,3.95
6852,375.46,5.69
6853,375.5,2.67
6854,375.51,3.65
6855,375.53,4.42
6856,375.56,4.14
6857,375.57,4.65
6858,375.59,3.42
6859,375.6,6
6860,375.62,3.1
6861,375.63,4.35
6862,375.67,3.69
6863,375.67,3.64
6864,375.68,4.21
6865,375.68,4.98
6866,375.68,6.1
6867,375.69,2.83
6868,375.7,4.21
6869,375.72,5.4
6870,375.74,3.08
6871,375.75,2.59
6872,375.75,3.65
6873,375.76,4.1
6874,375.77,3.1
6875,375.79,3.62
6876,375.8,2.92
6877,375.8,3.25
6878,375.85,4
6879,375.86,3.67
6880,375.86,3.83
6881,375.87,4.7
6882,375.87,3.3
6883,375.91,3.89
6884,375.91,4.77
6885,375.91,4.19
6886,375.92,4.59
6887,375.96,3.96
6888,375.96,5.2
6889,376,5.24
6890,376.01,3.65
6891,376.02,3.1
6892,376.06,4.68
6893,376.07,4.11
6894,376.09,3.92
6895,376.1,4.1
6896,376.1,2.83
6897,376.12,3.58
6898,376.13,3.4
6899,376.13,3.07
6900,376.15,4.43
6901,376.17,3.98
6902,376.17,3.89
6903,376.18,4.68
6904,376.2,3.65
6905,376.2,4.21
6906,376.21,2.96
6907,376.21,4.43
6908,376.22,4.36
6909,376.25,3.18
6910,376.26,4.06
6911,376.26,4.67
6912,376.27,4.3
6913,376.29,3.44
6914,376.3,4.08
6915,376.3,3.39
6916,376.3,3.18
6917,376.33,4.06
6918,376.35,3.28
6919,376.36,3.65
6920,376.37,3.4
6921,376.39,5.07
6922,376.41,5.45
6923,376.41,3.54
6924,376.41,3.18
6925,376.42,4.12
6926,376.46,4.47
6927,376.47,3.1
6928,376.5,5.45
6929,376.5,3.3
6930,376.52,2.92
6931,376.57,4.7
6932,376.62,4.25
6933,376.63,4.54
6934,376.66,3.67
6935,376.66,2.13
6936,376.67,3.18
6937,376.67,4.57
6938,376.68,3.48
6939,376.7,3.63
6940,376.7,3.18
6941,376.72,3.63
6942,376.73,4.27
6943,376.73,3.55
6944,376.75,5.15
6945,376.75,4.67
6946,376.75,5.83
6947,376.76,4.16
6948,376.77,4.29
6949,376.78,4.14
6950,376.8,3.65
6951,376.82,3.64
6952,376.82,3.65
6953,376.83,4.53
6954,376.84,4.99
6955,376.87,4.06
6956,376.88,3.45
6957,376.91,4.87
6958,376.94,4.11
6959,376.95,3.12
6960,376.95,6.63
6961,377.12,4.38
6962,377.14,3.94
6963,377.17,4.21
6964,377.21,2.68
6965,377.26,3.94
6966,377.29,4.15
6967,377.3,2.84
6968,377.31,4.3
6969,377.37,3.77
6970,377.39,6.15
6971,377.41,3.55
6972,377.45,4.87
6973,377.45,3.65
6974,377.48,3.46
6975,377.48,4.21
6976,377.5,3.18
6977,377.56,5.47
6978,377.56,3.87
6979,377.56,4.52
6980,377.56,3.5
6981,377.58,2.93
6982,377.63,5.06
6983,377.64,4.99
6984,377.65,5.84
6985,377.65,3.67
6986,377.67,3.64
6987,377.68,4.66
6988,377.69,3.46
6989,377.7,3.07
6990,377.73,3.08
6991,377.74,3.73
6992,377.75,4.7
6993,377.75,3.34
6994,377.75,4.15
6995,377.77,4.35
6996,377.78,3.67
6997,377.8,6.41
6998,377.8,4.05
6999,377.88,3.99
7000,377.89,3.87
7001,377.9,4.49
7002,377.91,3.1
7003,377.92,3.42
7004,377.96,3.67
7005,377.97,4.38
7006,378.01,4.21
7007,378.02,4.11
7008,378.03,3.18
7009,378.03,3.81
7010,378.03,2.88
7011,378.04,3.73
7012,378.04,3.57
7013,378.06,4.38
7014,378.12,3.71
7015,378.13,2.68
7016,378.14,3.64
7017,378.16,3.11
7018,378.18,3.4
7019,378.18,3.21
7020,378.19,3.16
7021,378.21,3.32
7022,378.21,3.34
7023,378.23,3.96
7024,378.28,4.99
7025,378.29,4.8
7026,378.29,3.23
7027,378.29,5.37
7028,378.3,3.18
7029,378.31,4.99
7030,378.32,3.71
7031,378.33,2.65
7032,378.36,3.32
7033,378.37,4.31
7034,378.39,3.62
7035,378.41,3.92
7036,378.46,3.86
7037,378.46,4.21
7038,378.47,4.27
7039,378.5,3.7
7040,378.5,6.09
7041,378.52,2.82
7042,378.52,4.16
7043,378.53,4.66
7044,378.53,3.18
7045,378.55,4.79
7046,378.57,3.65
7047,378.57,3.32
7048,378.58,2.92
7049,378.59,5.36
7050,378.61,3.92
7051,378.62,3.18
7052,378.62,3.43
7053,378.67,3.18
7054,378.7,4.52
7055,378.72,3.85
7056,378.73,4.05
7057,378.75,5.25
7058,378.75,3.59
7059,378.8,3.41
7060,378.82,4.62
7061,378.83,3.52
7062,378.85,4.44
7063,378.85,3.1
7064,378.86,4.38
7065,378.87,3.99
7066,378.91,3.87
7067,378.91,3.87
7068,378.91,5.72
7069,378.92,4.14
7070,378.94,3.7
7071,378.94,4.08
7072,378.96,5.21
7073,378.99,3.89
7074,379.04,3.1
7075,379.06,4.02
7076,379.1,3.96
7077,379.12,5.69
7078,379.13,3.18
7079,379.14,4.04
7080,379.17,4.09
7081,379.18,4.89
7082,379.19,4.45
7083,379.2,4.21
7084,379.23,4.21
7085,379.23,4.7
7086,379.27,3.32
7087,379.29,6.06
7088,379.29,3.18
7089,379.34,3.18
7090,379.34,4.61
7091,379.36,3.67
7092,379.39,4.63
7093,379.4,4.99
7094,379.41,3.57
7095,379.44,4.5
7096,379.48,3.55
7097,379.51,3.85
7098,379.52,4.25
7099,379.53,3.87
7100,379.56,3.94
7101,379.67,4.51
7102,379.68,3.96
7103,379.7,4.56
7104,379.71,2.84
7105,379.73,5.75
7106,379.75,4.32
7107,379.75,4.09
7108,379.75,4.7
7109,379.79,3.96
7110,379.8,3.96
7111,379.82,4.13
7112,379.82,4.21
7113,379.82,4.19
7114,379.83,4.21
7115,379.86,4.12
7116,379.88,3.65
7117,379.89,3.18
7118,379.91,4.89
7119,379.95,3.09
7120,379.97,5.13
7121,379.97,2.65
7122,379.99,3.44
7123,379.99,3.18
7124,380.03,2.82
7125,380.08,4.48
7126,380.11,3.82
7127,380.11,5.72
7128,380.11,3.59
7129,380.13,4.49
7130,380.15,4.52
7131,380.16,3.18
7132,380.19,3.89
7133,380.2,4.58
7134,380.2,4.89
7135,380.22,3.65
7136,380.24,3.86
7137,380.25,3.41
7138,380.27,4.51
7139,380.28,4.03
7140,380.3,3.18
7141,380.32,3.18
7142,380.33,3.63
7143,380.34,4.36
7144,380.35,3.18
7145,380.37,3.65
7146,380.38,3.4
7147,380.4,5.41
7148,380.4,5.74
7149,380.42,4.48
7150,380.43,4.12
7151,380.52,3.18
7152,380.52,5.88
7153,380.56,5.7
7154,380.56,5.56
7155,380.64,3.18
7156,380.67,2.52
7157,380.7,4.86
7158,380.75,3.28
7159,380.78,3.18
7160,380.8,3.57
7161,380.81,5.12
7162,380.82,4.7
7163,380.83,6.19
7164,380.86,4.48
7165,380.88,4.68
7166,380.88,4.12
7167,380.88,5.37
7168,380.89,3.68
7169,380.92,3.18
7170,380.94,3.08
7171,380.95,3.77
7172,380.95,6.18
7173,380.97,5.66
7174,380.99,4.87
7175,381,3.39
7176,381.01,3.87
7177,381.03,3.45
7178,381.11,4.1
7179,381.11,3.96
7180,381.12,3.11
7181,381.15,5.21
7182,381.15,3.74
7183,381.17,3.59
7184,381.18,4.06
7185,381.19,4.85
7186,381.2,4.38
7187,381.2,3.54
7188,381.25,3.3
7189,381.25,3.55
7190,381.32,4.18
7191,381.33,4.21
7192,381.35,4.81
7193,381.35,4.19
7194,381.36,3.81
7195,381.37,3.18
7196,381.37,3.59
7197,381.38,3.78
7198,381.41,7.15
7199,381.42,3.99
7200,381.45,5.09
7201,381.46,4.89
7202,381.47,4.64
7203,381.48,4.24
7204,381.5,3.08
7205,381.51,3.34
7206,381.57,5.24
7207,381.57,2.86
7208,381.6,5.07
7209,381.61,3.65
7210,381.66,3.72
7211,381.67,3.18
7212,381.7,3.93
7213,381.72,3.4
7214,381.72,4.39
7215,381.73,5.07
7216,381.75,4.47
7217,381.78,3.84
7218,381.79,4.93
7219,381.82,5.14
7220,381.83,5.12
7221,381.84,4.21
7222,381.89,4.21
7223,381.93,3.82
7224,381.93,3.54
7225,381.94,3.54
7226,381.95,3.18
7227,381.96,3.25
7228,381.98,3.22
7229,382.02,4.48
7230,382.05,4.14
7231,382.05,3.18
7232,382.06,3.67
7233,382.08,3.2
7234,382.12,4.42
7235,382.12,4.09
7236,382.12,4.46
7237,382.13,4.85
7238,382.15,4.8
7239,382.16,2.81
7240,382.17,2.68
7241,382.18,5.53
7242,382.2,4.95
7243,382.22,4.68
7244,382.26,4.49
7245,382.29,5.63
7246,382.34,4.68
7247,382.34,4.69
7248,382.36,4.79
7249,382.37,3.65
7250,382.37,2.92
7251,382.4,3.78
7252,382.4,3.42
7253,382.46,5.9
7254,382.53,4.35
7255,382.55,4.43
7256,382.55,2.67
7257,382.55,3.18
7258,382.57,5.65
7259,382.57,3.6
7260,382.58,4.71
7261,382.59,4.39
7262,382.6,2.92
7263,382.61,3.65
7264,382.61,5.24
7265,382.61,3.87
7266,382.62,5.99
7267,382.63,3.18
7268,382.67,4.5
7269,382.7,5.92
7270,382.71,4.71
7271,382.71,4.21
7272,382.77,3.18
7273,382.79,3.11
7274,382.79,4.11
7275,382.79,3.72
7276,382.81,3.18
7277,382.81,4.05
7278,382.84,3.93
7279,382.85,3.18
7280,382.85,3.18
7281,382.86,5.24
7282,382.88,4.21
7283,382.89,3.58
7284,382.89,6.38
7285,382.92,3.18
7286,382.92,3.07
7287,382.94,3.71
7288,382.98,4.21
7289,382.98,3.14
7290,382.99,3.53
7291,383.02,4.11
7292,383.1,4.45
7293,383.11,4.21
7294,383.11,3.19
7295,383.12,4.21
7296,383.13,4.21
7297,383.15,3.65
7298,383.15,3.32
7299,383.19,3.96
7300,383.19,3
7301,383.22,3.05
7302,383.25,4.21
7303,383.29,4.43
7304,383.32,3.27
7305,383.34,4.39
7306,383.38,3.54
7307,383.39,4.19
7308,383.39,4.23
7309,383.4,3.18
7310,383.41,4.12
7311,383.42,2.81
7312,383.45,3.17
7313,383.45,3.67
7314,383.52,4.15
7315,383.52,4.58
7316,383.56,4.19
7317,383.59,4.32
7318,383.61,4.75
7319,383.65,4.01
7320,383.67,4.01
7321,383.69,3.18
7322,383.72,4.3
7323,383.73,4.21
7324,383.84,3.91
7325,383.85,4.6
7326,383.87,3.96
7327,383.89,4.83
7328,383.89,4.17
7329,383.91,3.94
7330,383.94,2.76
7331,383.94,3.18
7332,383.94,4.91
7333,383.96,2.76
7334,383.97,3.33
7335,384.09,4.07
7336,384.1,4.16
7337,384.11,3.52
7338,384.14,3.73
7339,384.14,3.73
7340,384.14,3.65
7341,384.15,3.93
7342,384.17,3.42
7343,384.18,3.4
7344,384.18,4.88
7345,384.19,4.61
7346,384.22,4.21
7347,384.25,3.92
7348,384.25,4.01
7349,384.29,3.64
7350,384.37,3.09
7351,384.45,3.54
7352,384.45,3.65
7353,384.46,5.01
7354,384.47,3.62
7355,384.47,2.92
7356,384.48,5.92
7357,384.48,4.4
7358,384.49,4.55
7359,384.49,3.18
7360,384.54,3.18
7361,384.54,3.23
7362,384.55,3.7
7363,384.59,3.86
7364,384.59,3.65
7365,384.64,4.73
7366,384.66,3.05
7367,384.67,3.18
7368,384.68,3.51
7369,384.69,4.21
7370,384.73,4.14
7371,384.74,4.98
7372,384.76,3.67
7373,384.77,3.85
7374,384.81,4.71
7375,384.81,4.21
7376,384.85,3.86
7377,384.85,3.3
7378,384.91,3.18
7379,384.93,5.05
7380,384.99,4.86
7381,385,3.18
7382,385.02,4.03
7383,385.04,5.01
7384,385.04,4.16
7385,385.1,5.24
7386,385.17,2.68
7387,385.18,4.99
7388,385.21,3.76
7389,385.21,3.64
7390,385.24,4.14
7391,385.24,3.3
7392,385.25,3.15
7393,385.26,3.65
7394,385.26,3.79
7395,385.28,3.8
7396,385.29,4.54
7397,385.33,5.76
7398,385.33,3.53
7399,385.33,4.12
7400,385.34,3.17
7401,385.36,3.7
7402,385.36,3.86
7403,385.36,4.82
7404,385.37,3.84
7405,385.43,3.83
7406,385.44,4.31
7407,385.46,4.7
7408,385.46,5.38
7409,385.54,5.07
7410,385.54,3.24
7411,385.55,4.68
7412,385.55,3.78
7413,385.6,4.8
7414,385.61,3.18
7415,385.63,3.18
7416,385.63,5.26
7417,385.63,3.64
7418,385.64,5.37
7419,385.65,4.21
7420,385.65,6.45
7421,385.66,3.18
7422,385.73,3.67
7423,385.74,4.17
7424,385.74,3.65
7425,385.75,3.52
7426,385.75,4.07
7427,385.76,5.36
7428,385.77,4.96
7429,385.8,3.78
7430,385.82,3.18
7431,385.82,3.96
7432,385.86,4.76
7433,385.92,3.2
7434,385.92,5.36
7435,385.93,3.64
7436,385.94,3.28
7437,385.97,5.7
7438,386.01,3.4
7439,386.05,3.18
7440,386.15,3.64
7441,386.15,3.88
7442,386.16,2.92
7443,386.18,3.65
7444,386.18,4.17
7445,386.21,4.68
7446,386.21,4.14
7447,386.24,4.74
7448,386.24,3.86
7449,386.26,3.4
7450,386.29,4.17
7451,386.32,3.38
7452,386.32,5.74
7453,386.41,3.08
7454,386.44,3.65
7455,386.45,3.18
7456,386.47,4.49
7457,386.52,3.59
7458,386.54,3.18
7459,386.59,3.25
7460,386.6,3.65
7461,386.61,2.63
7462,386.65,2.92
7463,386.69,3.55
7464,386.71,3.09
7465,386.76,3.18
7466,386.78,5.32
7467,386.8,4.53
7468,386.8,3.42
7469,386.84,4.58
7470,386.85,3.72
7471,386.87,3.05
7472,386.91,3.9
7473,386.92,3.64
7474,386.93,4.52
7475,386.93,3.6
7476,387.02,3.82
7477,387.04,3.65
7478,387.04,3.86
7479,387.05,3.4
7480,387.1,3.99
7481,387.12,4.32
7482,387.13,6.22
7483,387.14,4.21
7484,387.19,4.54
7485,387.21,4.4
7486,387.23,4.68
7487,387.25,4.39
7488,387.26,3.18
7489,387.26,6.93
7490,387.28,3.53
7491,387.31,3.19
7492,387.33,4.53
7493,387.35,6.71
7494,387.37,4.89
7495,387.38,3.96
7496,387.46,3.65
7497,387.48,3.23
7498,387.5,5.46
7499,387.51,4.33
7500,387.63,3.62
7501,387.64,3.87
7502,387.65,4.54
7503,387.68,3.62
7504,387.77,3.49
7505,387.8,3.03
7506,387.91,4.67
7507,387.92,3.67
7508,387.95,3.18
7509,388.06,3.18
7510,388.07,4.6
7511,388.07,3.57
7512,388.08,4.02
7513,388.1,3.34
7514,388.15,4.91
7515,388.16,4.45
7516,388.19,3.6
7517,388.19,3.33
7518,388.19,4.6
7519,388.31,3.59
7520,388.32,2.79
7521,388.38,4.2
7522,388.39,3.37
7523,388.39,3.26
7524,388.42,2.6
7525,388.42,3.37
7526,388.49,2.54
7527,388.49,3.64
7528,388.51,4.6
7529,388.51,3.36
7530,388.53,3.98
7531,388.6,3.79
7532,388.62,3.65
7533,388.63,4.6
7534,388.64,4.68
7535,388.65,3.57
7536,388.67,3.18
7537,388.7,7.25
7538,388.7,4.57
7539,388.72,4.53
7540,388.73,3.24
7541,388.82,2.91
7542,388.83,5.32
7543,388.83,3.32
7544,388.85,3.61
7545,388.85,3.91
7546,388.91,4.67
7547,388.91,3.72
7548,388.92,5.67
7549,388.98,4.99
7550,388.98,5.43
7551,389,3.43
7552,389,3.25
7553,389.06,3.71
7554,389.08,2.87
7555,389.08,3.65
7556,389.1,4.43
7557,389.16,3.64
7558,389.16,3.3
7559,389.21,5.09
7560,389.22,4.32
7561,389.24,4.21
7562,389.26,4.08
7563,389.29,4.11
7564,389.3,4.6
7565,389.31,3.42
7566,389.34,4.99
7567,389.34,4.32
7568,389.34,6.41
7569,389.36,4.66
7570,389.38,4.11
7571,389.38,4.94
7572,389.39,6.17
7573,389.39,4.93
7574,389.52,3.42
7575,389.54,5.16
7576,389.59,3.67
7577,389.62,2.44
7578,389.66,5.19
7579,389.68,3.18
7580,389.7,4.73
7581,389.7,4.2
7582,389.72,4.23
7583,389.74,3.37
7584,389.74,4.01
7585,389.79,4.49
7586,389.8,4.91
7587,389.82,3.14
7588,389.84,4.25
7589,389.89,3.4
7590,390.03,3.96
7591,390.03,5.24
7592,390.08,2.67
7593,390.08,3.49
7594,390.11,2.82
7595,390.11,4.03
7596,390.24,4.2
7597,390.24,4.11
7598,390.26,5.36
7599,390.27,6.89
7600,390.27,3.68
7601,390.29,4.21
7602,390.3,4.25
7603,390.33,3.53
7604,390.33,3.05
7605,390.35,4.68
7606,390.39,5.24
7607,390.4,4.1
7608,390.43,5.82
7609,390.43,3.09
7610,390.46,5.26
7611,390.47,3.55
7612,390.49,5.2
7613,390.49,3.7
7614,390.51,6.04
7615,390.51,3.43
7616,390.52,3.18
7617,390.59,2.63
7618,390.62,4.14
7619,390.62,4.21
7620,390.64,3.18
7621,390.64,4.92
7622,390.65,3.61
7623,390.65,3.15
7624,390.7,4.82
7625,390.72,4.67
7626,390.81,3.18
7627,390.81,4.14
7628,390.82,3.18
7629,390.83,3.18
7630,390.84,3.67
7631,390.84,3.64
7632,390.88,4.58
7633,390.97,3.85
7634,390.97,3.86
7635,390.98,4.66
7636,390.99,3.65
7637,391.02,3.18
7638,391.05,4.11
7639,391.06,4.47
7640,391.1,5.16
7641,391.11,3.85
7642,391.11,3.14
7643,391.21,3.65
7644,391.22,3
7645,391.27,3.75
7646,391.28,4.72
7647,391.28,3.67
7648,391.34,3.99
7649,391.35,4.27
7650,391.37,5.92
7651,391.37,3.83
7652,391.38,4.31
7653,391.39,4.39
7654,391.41,4.6
7655,391.43,4.43
7656,391.46,3.67
7657,391.51,3.46
7658,391.53,4.13
7659,391.57,4.43
7660,391.58,5.3
7661,391.63,4.43
7662,391.65,4.36
7663,391.68,3.18
7664,391.69,4.07
7665,391.69,3.74
7666,391.71,3.14
7667,391.71,5.02
7668,391.77,2.63
7669,391.77,4.07
7670,391.79,3.4
7671,391.79,2.92
7672,391.81,4.21
7673,391.83,3.64
7674,391.84,3.24
7675,391.88,4.08
7676,391.92,2.75
7677,391.97,3.63
7678,391.98,4.68
7679,391.99,3.76
7680,392,3.02
7681,392.01,2.74
7682,392.02,3.71
7683,392.13,3.87
7684,392.16,6.71
7685,392.18,3.61
7686,392.18,5
7687,392.18,3.18
7688,392.2,3.26
7689,392.21,3.74
7690,392.24,5.3
7691,392.29,3.64
7692,392.31,3.36
7693,392.32,2.63
7694,392.34,5.6
7695,392.39,3.74
7696,392.39,3.26
7697,392.41,2.6
7698,392.43,2.56
7699,392.47,3.61
7700,392.48,3.18
7701,392.5,3.72
7702,392.52,4.79
7703,392.54,4.53
7704,392.6,4.14
7705,392.63,3.72
7706,392.66,4.7
7707,392.67,4.07
7708,392.67,4.64
7709,392.69,5.4
7710,392.69,3.55
7711,392.71,3.17
7712,392.73,3.46
7713,392.81,3.29
7714,392.89,3.72
7715,392.9,3.33
7716,392.93,3.71
7717,392.97,3.38
7718,392.98,4.67
7719,392.99,3.55
7720,393.01,3.49
7721,393.02,4.68
7722,393.06,7.62
7723,393.07,6.57
7724,393.09,5.15
7725,393.09,3.2
7726,393.09,4.23
7727,393.1,3.87
7728,393.11,3.18
7729,393.11,4.6
7730,393.12,5.01
7731,393.14,4.21
7732,393.15,4.11
7733,393.16,3.18
7734,393.19,3.98
7735,393.19,3.67
7736,393.21,5.21
7737,393.22,3.57
7738,393.22,3.18
7739,393.22,4.46
