symbol,lag,pos,trend,wickPoked,outcome,time
BTCUSDT,1,0.9268179712829859,1,true,DOWN,2026-03-05 14:45
BTCUSDT,4,0.6141078838174343,-1,true,DOWN,2026-03-07 15:00
BTCUSDT,4,0.12807881773399016,1,true,DOWN,2026-03-15 14:00
BTCUSDT,12,0.32207993791230477,1,true,UP,2026-03-25 08:00
BTCUSDT,12,0.6574219981090574,-1,true,UP,2026-04-23 13:00
BTCUSDT,1,0.9333333333333125,-1,true,UP,2026-04-27 19:45
BTCUSDT,12,0.1664588528678183,1,true,DOWN,2026-04-29 12:45
BTCUSDT,1,0.47733333333337213,1,true,DOWN,2026-05-02 01:45
BTCUSDT,4,0.8826666666666279,1,true,DOWN,2026-05-02 02:30
BTCUSDT,1,0.6463782696176967,1,true,DOWN,2026-05-04 18:00
BTCUSDT,4,0.6881720430107359,1,true,UP,2026-05-09 05:00
BTCUSDT,1,0.05506607929514948,-1,true,UP,2026-05-12 17:00
BTCUSDT,4,0.8769987699877043,1,true,UP,2026-05-24 07:45
BTCUSDT,12,0.36723163841808915,1,true,DOWN,2026-05-24 13:15
BTCUSDT,12,0.2829222894369686,-1,true,DOWN,2026-06-02 22:15
BTCUSDT,4,0.04767801857583337,-1,true,DOWN,2026-06-19 04:15
BTCUSDT,12,0.3851393188854309,-1,true,DOWN,2026-06-19 06:15
BTCUSDT,12,0.5007898894154128,1,true,UP,2026-06-20 02:45
BTCUSDT,12,0.15159235668791662,1,true,DOWN,2026-06-20 08:00
BTCUSDT,1,0.28461538461572045,1,true,UP,2026-06-21 01:45
BTCUSDT,1,0.10266159695820541,1,true,DOWN,2026-06-21 07:30
BTCUSDT,12,0.48728139904610196,1,true,DOWN,2026-07-02 19:15
BTCUSDT,12,0.10043041606886552,1,true,UP,2026-07-04 03:00
BTCUSDT,12,0.09014321819711332,1,true,DOWN,2026-07-21 20:45
BTCUSDT,1,0.9761904761904762,1,true,UP,2026-07-27 06:15
BTCUSDT,4,0.5299319727891255,1,true,DOWN,2026-07-27 07:00
BTCUSDT,4,0.0799136069113792,1,true,DOWN,2026-08-02 22:30
BTCUSDT,1,0.011702127659558987,1,true,DOWN,2026-08-04 23:15
ETHUSDT,12,0.15613382899627073,1,true,DOWN,2020-11-24 09:00
ETHUSDT,1,0.15000000000000568,1,true,DOWN,2020-11-24 20:15
ETHUSDT,4,0.3100000000000023,1,true,DOWN,2020-11-24 21:00
ETHUSDT,12,0.6404494382022493,1,true,UP,2020-11-30 11:00
ETHUSDT,4,0.642024909602248,-1,true,DOWN,2021-01-21 13:00
ETHUSDT,12,0.7140762463343016,-1,true,UP,2021-02-01 03:00
ETHUSDT,4,0.4444444444444572,-1,true,DOWN,2021-02-26 05:00
ETHUSDT,4,0.06415094339622582,-1,true,DOWN,2021-02-26 08:15
ETHUSDT,4,0.09594095940961742,1,true,DOWN,2021-03-12 01:00
ETHUSDT,12,0.8559585492228091,-1,true,UP,2021-03-12 16:00
