symbol,zoneId,startTime,endTime,startIndex,upper,lower,widthPct,merges,triggerSignal,firstMove,ctx,truncated,touchIdx,touchTime,approach,ageAtTest,distAwayPct,volRatio,testSpreadPct,trendAt,outcome8,resolvedIdx8,ext8Pct,outcome24,resolvedIdx24,ext24Pct,dist10,last10,closeVsEma,emaSlope,closeVsVwap
ADAUSDT,66,2023-12-24 05:30,2024-01-06 05:00,108032,0.623,0.6207,0.376,0,20.96,DOWN,MIDDLE,false,108045,2023-12-24 08:45,BELOW,13,2.01,0.58,0.565,1,BOUNCE,108046,2.642,BOUNCE,108046,2.642,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,67,2024-01-06 05:15,2024-04-14 21:45,109279,0.5299,0.5275,0.461,0,22.76,DOWN,BOTTOM,false,109315,2024-01-06 14:15,BELOW,36,3.45,1.79,0.645,-1,BOUNCE,109316,1.005,BOUNCE,109316,1.517,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,68,2024-04-14 22:00,2024-05-23 19:45,118850,0.4463,0.4423,0.865,0,21.18,UP,BOTTOM,false,118931,2024-04-15 18:15,ABOVE,81,10.64,1.83,2.402,-1,BOUNCE,118932,3.07,BOUNCE,118932,3.652,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,69,2024-05-23 20:00,2024-05-27 19:30,122586,0.4614,0.4593,0.465,0,23.6,DOWN,MIDDLE,false,122588,2024-05-23 20:30,BELOW,2,1.76,0.53,0.765,-1,BOUNCE,122589,0.588,BOUNCE,122589,0.588,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,70,2024-05-27 19:45,2024-06-07 17:45,122969,0.4702,0.4688,0.301,0,22.82,DOWN,MIDDLE,false,122972,2024-05-27 20:30,BELOW,3,0.83,0.43,0.278,1,BOUNCE,122973,0.725,BOUNCE,122973,2.026,OVERLAP,NONE,BELOW,FALLING,ABOVE
ADAUSDT,73,2024-06-12 18:00,2024-06-22 13:15,124498,0.4445,0.4417,0.637,0,36.87,DOWN,TOP,false,124499,2024-06-12 18:15,BELOW,1,0.5,1.64,0.86,1,BOUNCE,124500,2.377,BOUNCE,124500,2.377,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,74,2024-06-22 13:30,2024-08-23 06:30,125440,0.3798,0.3787,0.285,0,27.52,UP,TOP,false,125564,2024-06-23 20:30,ABOVE,124,3.32,6.94,2.015,-1,BOUNCE,125565,1.422,BOUNCE,125565,1.422,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,75,2024-08-23 06:45,2024-08-30 10:45,131365,0.3751,0.3736,0.393,0,22.79,UP,BOTTOM,false,131392,2024-08-23 13:30,ABOVE,27,3.12,1.6,0.745,1,BOUNCE,131393,2.426,BOUNCE,131393,4.026,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,76,2024-08-30 11:00,2024-09-14 17:45,132054,0.3585,0.3576,0.255,0,59.02,DOWN,TOP,false,133258,2024-09-12 00:00,BELOW,1204,14.65,2.13,1.35,1,BOUNCE,133259,1.063,BOUNCE,133259,1.286,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,77,2024-09-14 18:00,2024-11-05 14:00,133522,0.3537,0.3531,0.17,0,20.15,DOWN,BOTTOM,false,133523,2024-09-14 18:15,BELOW,1,0.2,1.21,0.482,-1,THROUGH,133524,0.142,THROUGH,133524,0.283,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,78,2024-11-05 14:15,2024-11-19 23:45,138499,0.3325,0.3317,0.24,0,23.23,UP,TOP,false,138504,2024-11-05 15:30,ABOVE,5,0.9,1.71,0.897,1,BOUNCE,138505,1.684,BOUNCE,138505,1.684,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,80,2024-12-27 09:00,2025-01-10 13:15,143470,0.8764,0.8711,0.586,0,21.41,UP,MIDDLE,false,143492,2024-12-27 14:30,ABOVE,22,3.81,3.46,1.928,1,BOUNCE,143493,0.764,BOUNCE,143493,2.487,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,81,2025-01-10 13:30,2025-02-10 22:00,144832,0.9597,0.9501,1.044,0,38.51,DOWN,MIDDLE,false,144849,2025-01-10 17:45,BELOW,17,4.05,1.01,2.649,1,BOUNCE,144850,1.979,BOUNCE,144850,2.684,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,82,2025-02-10 22:15,2025-03-02 15:00,147843,0.7018,0.6987,0.436,0,47.24,UP,BOTTOM,false,149186,2025-02-24 22:00,ABOVE,1343,17.57,13.56,5.155,-1,THROUGH,149186,4.816,THROUGH,149186,4.816,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,84,2025-03-04 14:30,2025-04-25 18:15,149924,0.8117,0.7972,1.708,0,28.58,UP,MIDDLE,false,149926,2025-03-04 15:00,ABOVE,2,4.57,2.37,2.839,-1,BOUNCE,149927,12.234,BOUNCE,149927,17.691,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,85,2025-04-25 18:30,2025-05-04 21:45,154932,0.7196,0.7167,0.403,0,26.61,UP,MIDDLE,false,154933,2025-04-25 18:45,ABOVE,1,0.1,0.54,0.906,1,THROUGH,154934,1.001,THROUGH,154934,1.445,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,86,2025-05-04 22:00,2025-07-09 05:15,155810,0.6882,0.687,0.176,0,21.37,DOWN,TOP,false,155841,2025-05-05 05:45,BELOW,31,2.37,1.53,0.9,-1,THROUGH,155841,0.495,THROUGH,155841,0.495,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,88,2025-08-07 10:00,2025-08-17 18:30,164882,0.743,0.7408,0.292,0,31.96,UP,TOP,false,164909,2025-08-07 16:45,ABOVE,27,3.71,5.68,2.632,1,BOUNCE,164910,1.736,BOUNCE,164910,6.083,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,89,2025-08-17 18:45,2025-09-01 07:00,165877,0.9601,0.9573,0.294,0,25.38,DOWN,BOTTOM,false,165879,2025-08-17 19:15,BELOW,2,0.37,0.46,0.501,1,BOUNCE,165880,0.825,BOUNCE,165880,2.11,OVERLAP,NONE,BELOW,FALLING,ABOVE
ADAUSDT,90,2025-09-01 07:15,2025-09-27 07:15,167271,0.8042,0.7992,0.608,0,22.85,UP,MIDDLE,false,167310,2025-09-01 17:00,ABOVE,39,4.76,1.66,0.782,1,BOUNCE,167314,0.908,BOUNCE,167314,0.908,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,91,2025-09-27 07:30,2025-09-28 21:45,169768,0.7893,0.787,0.294,0,25.74,DOWN,BOTTOM,false,169827,2025-09-27 22:15,BELOW,59,1.35,1.71,0.368,-1,BOUNCE,169828,1.309,BOUNCE,169828,1.97,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,92,2025-09-28 22:00,2025-10-10 20:30,169922,0.7943,0.7928,0.187,0,38.75,UP,MIDDLE,false,169958,2025-09-29 07:00,ABOVE,36,1.89,1.02,0.252,1,BOUNCE,169959,1.209,BOUNCE,169959,1.209,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,95,2025-10-16 09:30,2025-10-26 21:45,171600,0.6715,0.6669,0.688,0,23.05,IN,MIDDLE,false,171617,2025-10-16 13:45,ABOVE,17,1.33,1.02,1.249,-1,THROUGH,171619,3.172,THROUGH,171619,4.393,OVERLAP,NONE,BELOW,FALLING,ABOVE
ADAUSDT,96,2025-10-26 22:00,2025-11-14 04:15,172610,0.6741,0.672,0.308,0,34.29,UP,MIDDLE,false,172657,2025-10-27 09:45,ABOVE,47,2.48,0.69,0.533,1,BOUNCE,172658,0.668,BOUNCE,172658,0.668,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,97,2025-11-14 04:30,2025-12-03 13:45,174364,0.525,0.5221,0.565,0,49.74,DOWN,BOTTOM,false,174369,2025-11-14 05:45,BELOW,5,1.63,0.92,0.863,-1,BOUNCE,174370,1.934,BOUNCE,174370,2.892,OVERLAP,NONE,BELOW,FALLING,ABOVE
ADAUSDT,98,2025-12-03 14:00,2025-12-07 04:45,176226,0.4369,0.4354,0.349,0,23.93,DOWN,BOTTOM,false,176228,2025-12-03 14:30,BELOW,2,1.42,2.72,2.572,1,THROUGH,176228,0.62,THROUGH,176228,2.021,OVERLAP,NONE,ABOVE,FALLING,ABOVE
ADAUSDT,99,2025-12-07 05:00,2025-12-27 19:45,176574,0.4178,0.417,0.193,0,20.27,DOWN,MIDDLE,false,176579,2025-12-07 06:15,BELOW,5,0.58,5.74,0.956,1,THROUGH,176579,0.671,THROUGH,176579,0.671,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,100,2025-12-27 20:00,2026-01-13 21:45,178554,0.3581,0.3574,0.193,0,77.43,UP,TOP,false,178735,2025-12-29 17:15,ABOVE,181,6.84,1.35,0.864,-1,BOUNCE,178736,0.642,BOUNCE,178736,0.642,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,101,2026-01-13 22:00,2026-01-18 22:45,180194,0.4107,0.4092,0.357,0,38.25,UP,TOP,false,180276,2026-01-14 18:30,ABOVE,82,3.77,1.16,1.705,-1,BOUNCE,180277,2.313,BOUNCE,180277,2.313,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,103,2026-01-25 16:00,2026-02-04 10:45,181322,0.353,0.3513,0.494,0,24.56,DOWN,BOTTOM,false,181387,2026-01-26 08:15,BELOW,65,5.07,2.78,1.257,1,BOUNCE,181388,1.879,BOUNCE,181388,1.879,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,105,2026-02-07 16:00,2026-03-07 13:45,182570,0.2728,0.2717,0.399,0,44.46,UP,TOP,false,182573,2026-02-07 16:45,ABOVE,3,1.17,0.3,0.623,-1,THROUGH,182574,0.293,THROUGH,182574,0.403,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,107,2026-03-08 22:00,2026-03-09 19:00,185378,0.2523,0.2517,0.241,0,24.99,DOWN,MIDDLE,false,185388,2026-03-09 00:30,BELOW,10,1.11,1.42,1.112,-1,BOUNCE,185389,1.192,BOUNCE,185389,1.192,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,108,2026-03-09 19:15,2026-03-21 23:30,185463,0.2565,0.2551,0.536,0,38.79,UP,BOTTOM,false,185476,2026-03-09 22:30,ABOVE,13,1.87,0.89,0.703,1,THROUGH,185481,0.234,THROUGH,185481,0.234,OVERLAP,NONE,BELOW,FALLING,ABOVE
ADAUSDT,111,2026-03-23 11:00,2026-03-29 21:45,186774,0.2505,0.2495,0.382,0,184.99,UP,MIDDLE,false,187148,2026-03-27 08:30,ABOVE,374,10.26,5.62,1.314,-1,BOUNCE,187149,0.798,BOUNCE,187149,0.798,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,112,2026-03-29 22:00,2026-04-12 01:15,187394,0.2417,0.2412,0.209,0,20.48,DOWN,TOP,false,187403,2026-03-30 00:15,BELOW,9,1.91,2.69,2.063,-1,THROUGH,187403,1.658,THROUGH,187403,2.695,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,113,2026-04-12 01:30,2026-04-29 17:45,188656,0.2499,0.2495,0.163,0,21.56,DOWN,MIDDLE,false,188898,2026-04-14 14:00,BELOW,242,5.45,4.82,1.334,1,BOUNCE,188899,2.565,BOUNCE,188899,4.369,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,114,2026-04-29 18:00,2026-05-08 21:15,190354,0.2449,0.2439,0.418,0,20.99,DOWN,MIDDLE,false,190367,2026-04-29 21:15,BELOW,13,1.8,0.42,0.492,-1,BOUNCE,190375,0.246,BOUNCE,190375,0.246,OVERLAP,THROUGH,ABOVE,RISING,BELOW
ADAUSDT,115,2026-05-08 21:30,2026-05-18 05:45,191232,0.2728,0.2717,0.397,0,34.2,UP,TOP,false,191240,2026-05-08 23:30,ABOVE,8,1.61,0.81,0.477,1,BOUNCE,191241,2.016,BOUNCE,191241,2.016,OVERLAP,NONE,BELOW,RISING,ABOVE
ADAUSDT,116,2026-05-18 06:00,2026-06-07 00:45,192130,0.2505,0.2496,0.361,0,20.09,DOWN,MIDDLE,false,192133,2026-05-18 06:45,BELOW,3,0.68,0.61,0.401,-1,BOUNCE,192134,0.641,BOUNCE,192134,0.721,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,118,2026-06-14 21:15,2026-06-24 09:45,194783,0.1675,0.1666,0.526,0,24.8,UP,TOP,false,195036,2026-06-17 12:30,ABOVE,253,12.96,1.06,1.007,-1,BOUNCE,195037,1.254,BOUNCE,195037,3.164,OVERLAP,NONE,BELOW,FALLING,BELOW
ADAUSDT,119,2026-06-24 10:00,2026-06-27 16:45,195698,0.1504,0.15,0.271,0,54.67,DOWN,BOTTOM,false,195774,2026-06-25 05:00,BELOW,76,6.67,4.06,1.133,1,BOUNCE,195776,0.733,BOUNCE,195776,1.8,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,120,2026-06-27 17:00,2026-07-12 21:45,196014,0.1485,0.1481,0.271,0,24.37,DOWN,MIDDLE,false,196207,2026-06-29 17:15,BELOW,193,4.19,2.57,0.809,1,BOUNCE,196209,0.945,BOUNCE,196209,1.891,OVERLAP,NONE,ABOVE,RISING,ABOVE
ADAUSDT,121,2026-07-12 22:00,2026-07-14 04:45,197474,0.1635,0.1631,0.247,0,29.44,DOWN,BOTTOM,false,197482,2026-07-13 00:00,BELOW,8,1.04,3.82,1.768,-1,THROUGH,197482,0.552,THROUGH,197482,0.552,OVERLAP,NONE,ABOVE,FALLING,ABOVE
ADAUSDT,122,2026-07-14 05:00,2026-08-08 05:15,197598,0.1581,0.1576,0.315,0,20.76,UP,TOP,true,197616,2026-07-14 09:30,ABOVE,18,0.82,0.72,0.316,-1,BOUNCE,197617,0.696,BOUNCE,197617,6.325,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,0,2021-02-01 00:00,2021-03-17 12:45,6634,22.652,22.593,0.268,0,21.21,DOWN,TOP,false,6671,2021-02-01 09:15,BELOW,37,3.14,1.6,0.947,-1,BOUNCE,6672,1.691,BOUNCE,6672,4.174,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,1,2021-03-17 13:00,2021-05-12 21:45,10910,27.802,27.653,0.507,0,34.52,UP,MIDDLE,false,11420,2021-03-22 20:30,ABOVE,510,13.02,5.87,3.182,-1,THROUGH,11421,2.101,THROUGH,11421,2.144,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,2,2021-05-12 22:00,2021-07-19 05:30,16322,46.369,46.001,0.829,0,22.99,DOWN,TOP,false,16482,2021-05-14 14:00,BELOW,160,12.49,1.28,1.31,1,BOUNCE,16483,0.828,BOUNCE,16483,0.828,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,3,2021-07-19 05:45,2021-08-26 02:45,22785,15.369,15.323,0.296,0,23.17,UP,MIDDLE,false,22797,2021-07-19 08:45,ABOVE,12,1.09,5.84,1.485,-1,THROUGH,22797,1.685,THROUGH,22797,6.058,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,4,2021-08-26 03:00,2021-11-17 22:30,26422,26.565,26.401,0.634,0,20.58,DOWN,MIDDLE,false,26703,2021-08-29 01:15,BELOW,281,8.7,1.1,0.523,1,BOUNCE,26704,3.242,BOUNCE,26704,4.352,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,5,2021-11-17 22:45,2021-11-20 14:45,34469,28.969,28.784,0.639,0,26.84,IN,BOTTOM,false,34490,2021-11-18 04:00,ABOVE,21,1.96,1.48,0.66,-1,THROUGH,34493,1.101,THROUGH,34493,3.518,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,6,2021-11-20 15:00,2021-11-23 09:15,34726,28.505,28.315,0.682,0,28.51,DOWN,MIDDLE,false,34741,2021-11-20 18:45,BELOW,15,3.33,1.5,0.797,-1,BOUNCE,34742,1.483,BOUNCE,34742,1.483,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,7,2021-11-23 09:30,2022-01-27 07:00,34992,26.737,26.608,0.479,0,25.07,UP,MIDDLE,false,34993,2021-11-23 09:45,ABOVE,1,0.78,4.73,1.96,-1,BOUNCE,34994,1.915,BOUNCE,34994,2.786,OVERLAP,NONE,ABOVE,RISING,BELOW
LINKUSDT,8,2022-01-27 07:15,2022-02-10 13:15,41223,14.833,14.708,0.839,0,20.91,UP,TOP,false,41226,2022-01-27 08:00,ABOVE,3,0.75,0.61,0.758,-1,BOUNCE,41229,1.625,BOUNCE,41229,5.845,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,10,2022-03-17 04:00,2022-05-08 16:45,45914,14.693,14.637,0.386,0,30.82,DOWN,MIDDLE,false,45917,2022-03-17 04:45,BELOW,3,0.87,1.46,0.997,1,BOUNCE,45918,2.623,BOUNCE,45918,2.883,OVERLAP,NONE,ABOVE,FALLING,ABOVE
LINKUSDT,11,2022-05-08 17:00,2022-06-02 21:45,50958,10.184,10.088,0.965,0,23.3,DOWN,MIDDLE,false,50963,2022-05-08 18:15,BELOW,5,1.64,0.82,1.413,-1,THROUGH,50966,0.803,THROUGH,50966,0.803,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,12,2022-06-02 22:00,2022-06-18 06:30,53378,7.102,7.075,0.378,0,21.53,UP,TOP,false,53400,2022-06-03 03:30,ABOVE,22,1.9,2.78,0.765,1,THROUGH,53400,1.155,THROUGH,53400,2.746,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,13,2022-06-18 06:45,2022-07-22 19:15,54853,6.116,6.084,0.544,0,33.89,DOWN,MIDDLE,false,54922,2022-06-19 00:00,BELOW,69,9.71,2.08,4.229,-1,THROUGH,54923,1.759,THROUGH,54923,1.759,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,14,2022-07-22 19:30,2022-08-07 19:00,58168,7.015,7.002,0.191,0,30.57,DOWN,MIDDLE,false,58218,2022-07-23 08:00,BELOW,50,3.33,1.6,0.743,-1,BOUNCE,58221,3.056,BOUNCE,58221,5.441,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,15,2022-08-07 19:15,2022-08-19 06:15,59703,7.976,7.962,0.172,0,40.24,UP,TOP,false,60683,2022-08-18 00:15,ABOVE,980,18.42,2.39,1.819,-1,BOUNCE,60684,1.981,BOUNCE,60684,2.645,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,16,2022-08-19 06:30,2022-09-06 16:45,60804,7.45,7.39,0.846,0,39.9,DOWN,BOTTOM,false,62473,2022-09-05 15:45,BELOW,1669,15.86,2.97,1.538,1,BOUNCE,62474,2.801,BOUNCE,62474,2.842,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,17,2022-09-06 17:00,2022-10-02 09:45,62574,7.178,7.155,0.333,0,33.52,DOWN,MIDDLE,false,62723,2022-09-08 06:15,BELOW,149,7.73,2.47,0.59,1,BOUNCE,62724,2.166,BOUNCE,62724,2.166,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,18,2022-10-02 10:00,2022-11-27 22:45,65042,7.48,7.461,0.259,0,29.6,DOWN,MIDDLE,false,65201,2022-10-04 01:45,BELOW,159,5.92,1.42,0.619,1,BOUNCE,65202,0.737,BOUNCE,65202,0.737,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,19,2022-11-27 23:00,2022-12-25 14:15,70470,7.102,7.058,0.629,0,28.25,DOWN,BOTTOM,false,70543,2022-11-28 17:15,BELOW,73,6.84,1.66,2.003,-1,BOUNCE,70544,1.799,BOUNCE,70544,1.799,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,20,2022-12-25 14:30,2023-01-04 13:30,73124,5.944,5.935,0.152,0,23.37,DOWN,MIDDLE,false,73125,2022-12-25 14:45,BELOW,1,0.29,3.74,0.706,1,THROUGH,73125,0.438,THROUGH,73125,0.438,OVERLAP,NONE,ABOVE,FALLING,ABOVE
LINKUSDT,21,2023-01-04 13:45,2023-01-05 22:15,74081,5.782,5.774,0.138,0,21.6,UP,MIDDLE,false,74082,2023-01-04 14:00,ABOVE,1,0.36,1.57,0.415,1,BOUNCE,74083,0.865,BOUNCE,74083,1.366,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,22,2023-01-05 22:30,2023-01-16 07:45,74212,5.734,5.729,0.088,0,43.25,DOWN,MIDDLE,false,74317,2023-01-07 00:45,BELOW,105,3.28,2.51,0.715,1,THROUGH,74318,1.204,THROUGH,74318,1.204,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,23,2023-01-16 08:00,2023-02-04 23:15,75210,6.852,6.823,0.437,0,37.16,DOWN,MIDDLE,false,75255,2023-01-16 19:15,BELOW,45,5.88,1.87,1.26,-1,BOUNCE,75256,2.36,BOUNCE,75256,4.148,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,24,2023-02-04 23:30,2023-03-03 01:00,77096,7.318,7.298,0.277,0,27.34,DOWN,MIDDLE,false,77443,2023-02-08 14:15,BELOW,347,6.84,3.87,1.214,1,BOUNCE,77444,4.768,BOUNCE,77444,4.768,OVERLAP,BOUNCE,ABOVE,RISING,ABOVE
LINKUSDT,25,2023-03-03 01:15,2023-04-12 12:15,79599,7.234,7.197,0.534,0,28.6,DOWN,BOTTOM,false,80710,2023-03-14 15:00,BELOW,1111,17.52,1.18,1.663,1,BOUNCE,80711,2.376,BOUNCE,80711,6.266,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,26,2023-04-12 12:30,2023-04-16 13:30,83484,7.171,7.137,0.469,0,22.7,UP,BOTTOM,false,83510,2023-04-12 19:00,ABOVE,26,2.41,1.75,0.809,1,BOUNCE,83513,0.879,BOUNCE,83513,1.241,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,27,2023-04-16 13:45,2023-04-19 21:00,83873,7.986,7.972,0.176,0,23.54,DOWN,MIDDLE,false,83874,2023-04-16 14:00,BELOW,1,0.1,1.61,0.479,1,BOUNCE,83875,0.903,BOUNCE,83875,0.903,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,28,2023-04-19 21:15,2023-05-01 01:15,84191,7.986,7.919,0.858,1,26.49,DOWN,BOTTOM,false,84252,2023-04-20 12:30,BELOW,61,2.45,3.32,1.116,-1,BOUNCE,84253,0.758,BOUNCE,84253,5.683,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,29,2023-05-01 01:30,2023-05-05 12:15,85264,7.067,7.046,0.304,0,26.65,DOWN,MIDDLE,false,85524,2023-05-03 18:30,BELOW,260,3.36,4.25,1.581,-1,BOUNCE,85526,0.993,BOUNCE,85526,0.993,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,30,2023-05-05 12:30,2023-06-06 11:45,85692,7.067,7.031,0.516,1,29.98,DOWN,TOP,false,85696,2023-05-05 13:30,BELOW,4,0.85,1.93,0.907,1,THROUGH,85697,1.166,THROUGH,85697,2.717,OVERLAP,NONE,ABOVE,FALLING,ABOVE
LINKUSDT,31,2023-06-06 12:00,2023-06-30 13:15,88762,6.109,6.089,0.331,0,20.8,DOWN,MIDDLE,false,88763,2023-06-06 12:15,BELOW,1,0.76,4.16,1.264,1,BOUNCE,88765,0.838,BOUNCE,88765,0.838,OVERLAP,NONE,BELOW,FALLING,ABOVE
LINKUSDT,32,2023-06-30 13:30,2023-07-16 02:00,91072,6.268,6.23,0.629,0,22.96,DOWN,TOP,false,91084,2023-06-30 16:30,BELOW,12,4.38,1.02,1.786,1,THROUGH,91085,2.905,THROUGH,91085,2.905,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,33,2023-07-16 02:15,2023-07-22 08:15,92563,6.885,6.856,0.427,0,20.39,DOWN,BOTTOM,false,92577,2023-07-16 05:45,BELOW,14,1.12,0.59,0.307,-1,BOUNCE,92578,0.744,BOUNCE,92578,0.846,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,34,2023-07-22 08:30,2023-07-22 23:00,93164,8.176,8.155,0.254,0,24.53,UP,TOP,false,93165,2023-07-22 08:45,ABOVE,1,0.98,10.53,2.455,1,THROUGH,93165,3.706,THROUGH,93165,3.706,OVERLAP,NONE,BELOW,RISING,BELOW
LINKUSDT,35,2023-07-22 23:15,2023-07-24 09:30,93223,7.975,7.94,0.446,0,23,DOWN,BOTTOM,false,93231,2023-07-23 01:15,BELOW,8,1.21,1.08,0.442,-1,BOUNCE,93232,0.504,BOUNCE,93232,0.642,OVERLAP,NONE,BELOW,FALLING,ABOVE
LINKUSDT,36,2023-07-24 09:45,2023-07-30 19:30,93361,7.712,7.684,0.371,0,37.65,DOWN,MIDDLE,false,93591,2023-07-26 19:15,BELOW,230,4.83,3.74,2.058,1,THROUGH,93591,1.549,THROUGH,93591,1.549,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,37,2023-07-30 19:45,2023-08-15 09:45,93977,7.657,7.646,0.146,0,27.5,DOWN,MIDDLE,false,93997,2023-07-31 00:45,BELOW,20,2.71,1.69,1.299,-1,THROUGH,93997,0.706,THROUGH,93997,0.706,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,38,2023-08-15 10:00,2023-08-15 18:45,95474,7.342,7.327,0.206,0,21.66,DOWN,MIDDLE,false,95487,2023-08-15 13:15,BELOW,13,0.64,0.51,0.328,-1,BOUNCE,95488,1.01,BOUNCE,95488,8.052,OVERLAP,NONE,BELOW,RISING,BELOW
LINKUSDT,40,2023-08-16 20:15,2023-09-12 08:30,95611,6.819,6.796,0.345,0,26.66,DOWN,MIDDLE,false,95631,2023-08-17 01:15,BELOW,20,2.13,0.36,0.5,-1,BOUNCE,95632,0.383,BOUNCE,95632,0.383,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,41,2023-09-12 08:45,2023-09-13 07:15,98157,5.919,5.91,0.153,0,22.24,DOWN,MIDDLE,false,98159,2023-09-12 09:15,BELOW,2,0.25,0.56,0.355,1,THROUGH,98160,2.724,THROUGH,98160,2.724,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,42,2023-09-13 07:30,2023-09-17 20:15,98248,5.989,5.975,0.234,0,28.1,IN,TOP,false,98250,2023-09-13 08:00,BELOW,2,0.33,1.38,0.869,1,THROUGH,98251,0.887,THROUGH,98251,0.887,OVERLAP,NONE,ABOVE,RISING,ABOVE
LINKUSDT,43,2023-09-17 20:30,2023-10-06 12:15,98684,6.133,6.122,0.181,0,21.81,DOWN,MIDDLE,false,98691,2023-09-17 22:15,BELOW,7,0.91,0.86,0.506,-1,BOUNCE,98692,0.506,BOUNCE,98692,0.506,OVERLAP,NONE,ABOVE,FALLING,BELOW
LINKUSDT,44,2023-10-06 12:30,2023-10-13 20:30,100476,7.579,7.553,0.346,0,22.39,DOWN,MIDDLE,false,100480,2023-10-06 13:30,BELOW,4,1.22,2.52,0.916,-1,BOUNCE,100481,0.702,BOUNCE,100481,0.702,OVERLAP,NONE,BELOW,FALLING,BELOW
LINKUSDT,46,2023-10-16 05:15,2024-01-09 12:30,101407,7.462,7.437,0.329,0,24.25,UP,MIDDLE,false,101441,2023-10-16 13:45,ABOVE,34,4.21,3.4,2.454,1,BOUNCE,101442,1.193,BOUNCE,101442,1.595,OVERLAP,NONE,BELOW,RISING,BELOW
