symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,cycleAge,slowAge,cfLag,pullLag
LTCUSDT,1,2024-05-07 20:00,2024-05-07 23:00,82.12,80.4776,SL,13,-2.14,-1.07,4,407,0,3
BNBUSDT,1,2024-05-09 02:45,2024-05-10 14:45,598.08,586.1184,SL,145,-2.14,-1.07,1,523,0,0
ETHUSDT,-1,2024-05-10 14:45,2024-05-13 00:00,2934.6,2933.29,TIMEOUT,230,-0.095,-0.048,1,282,0,0
BTCUSDT,-1,2024-05-10 15:00,2024-05-12 16:00,60849.8,61467.1,TIMEOUT,197,-1.154,-0.577,1,205,0,0
DOGEUSDT,-1,2024-05-10 15:00,2024-05-12 07:15,0.1445,0.14161,TP,162,1.86,0.93,1,253,0,0
LINKUSDT,-1,2024-05-10 15:00,2024-05-10 17:15,13.804,13.52792,TP,10,1.86,0.93,1,250,0,0
OPUSDT,-1,2024-05-10 15:00,2024-05-10 16:00,2.5557,2.504586,TP,5,1.86,0.93,1,333,0,0
FILUSDT,-1,2024-05-10 15:00,2024-05-10 22:15,5.687,5.57326,TP,30,1.86,0.93,1,266,0,0
APTUSDT,-1,2024-05-10 15:15,2024-05-10 16:00,8.578,8.40644,TP,4,1.86,0.93,1,255,0,0
ARBUSDT,-1,2024-05-10 15:30,2024-05-10 20:15,1.0087,0.988526,TP,20,1.86,0.93,1,255,0,0
DOTUSDT,-1,2024-05-10 15:30,2024-05-10 22:15,6.865,6.7277,TP,28,1.86,0.93,1,235,0,0
AVAXUSDT,-1,2024-05-10 15:45,2024-05-10 19:45,34.595,33.9031,TP,17,1.86,0.93,1,255,0,0
XRPUSDT,-1,2024-05-12 18:15,2024-05-13 02:15,0.5023,0.492254,TP,33,1.86,0.93,1,434,0,0
OPUSDT,-1,2024-05-13 01:30,2024-05-13 02:45,2.4825,2.43285,TP,6,1.86,0.93,1,567,0,0
BNBUSDT,1,2024-05-13 10:00,2024-05-14 03:15,595.9,588.25,TIMEOUT,70,-1.424,-0.712,3,936,0,2
1000PEPEUSDT,1,2024-05-13 12:15,2024-05-13 12:30,0.00905,0.009231,TP,2,1.86,0.93,1,308,0,0
LTCUSDT,-1,2024-05-14 00:30,2024-05-14 06:15,80.68,79.0664,TP,24,1.86,0.93,4,313,0,3
IMXUSDT,-1,2024-05-14 06:15,2024-05-14 07:15,2.0833,2.124966,SL,5,-2.14,-1.07,1,116,0,0
OPUSDT,-1,2024-05-14 07:15,2024-05-14 17:30,2.465,2.4157,TP,42,1.86,0.93,4,686,0,3
DOTUSDT,-1,2024-05-14 08:45,2024-05-14 22:15,6.608,6.47584,TP,55,1.86,0.93,3,592,1,1
DOGEUSDT,1,2024-05-15 12:15,2024-05-15 12:30,0.14878,0.151756,TP,2,1.86,0.93,2,181,0,1
NEARUSDT,1,2024-05-15 12:45,2024-05-15 13:15,7.408,7.55616,TP,3,1.86,0.93,1,182,0,0
TRXUSDT,-1,2024-05-16 04:15,2024-05-19 00:45,0.12471,0.122216,TP,275,1.86,0.93,1,200,0,0
TONUSDT,-1,2024-05-16 05:30,2024-05-16 06:45,6.695,6.8289,SL,6,-2.14,-1.07,1,150,0,0
ETHUSDT,1,2024-05-17 07:30,2024-05-17 14:15,3027.51,3088.0602,TP,28,1.86,0.93,1,149,0,0
ARBUSDT,1,2024-05-17 07:30,2024-05-17 12:30,1.007,1.02714,TP,21,1.86,0.93,1,143,0,0
DOGEUSDT,1,2024-05-17 11:00,2024-05-17 15:30,0.15236,0.155407,TP,19,1.86,0.93,4,368,0,3
SOLUSDT,1,2024-05-20 05:00,2024-05-20 16:30,177.389,180.93678,TP,47,1.86,0.93,1,438,0,0
ETHUSDT,1,2024-05-20 06:30,2024-05-20 19:15,3101.06,3163.0812,TP,52,1.86,0.93,4,433,0,3
ETHUSDT,1,2024-05-23 10:00,2024-05-23 11:45,3827.64,3904.1928,TP,8,1.86,0.93,4,735,0,3
TONUSDT,-1,2024-05-23 13:45,2024-05-23 19:30,6.289,6.16322,TP,24,1.86,0.93,1,117,0,0
OPUSDT,-1,2024-05-24 05:30,2024-05-24 06:15,2.5578,2.506644,TP,4,1.86,0.93,1,155,0,0
1000PEPEUSDT,1,2024-05-25 06:00,2024-05-25 06:45,0.015092,0.015394,TP,4,1.86,0.93,1,421,0,0
FILUSDT,1,2024-05-27 14:30,2024-05-27 15:15,6.022,6.14244,TP,4,1.86,0.93,1,1,0,0
IMXUSDT,-1,2024-05-28 00:15,2024-05-28 01:45,2.3634,2.316132,TP,7,1.86,0.93,1,152,0,0
SUIUSDT,-1,2024-05-28 03:15,2024-05-28 04:30,1.0416,1.020768,TP,6,1.86,0.93,1,421,0,0
APTUSDT,-1,2024-05-31 06:00,2024-05-31 16:00,9.169,8.98562,TP,41,1.86,0.93,3,78,0,2
ARBUSDT,-1,2024-06-01 01:00,2024-06-02 01:30,1.122,1.14444,SL,99,-2.14,-1.07,4,354,0,3
LINKUSDT,-1,2024-06-02 11:00,2024-06-03 00:30,18.319,17.95262,TP,55,1.86,0.93,3,217,0,2
NEARUSDT,-1,2024-06-02 17:45,2024-06-03 06:30,7.187,7.33074,SL,52,-2.14,-1.07,1,604,0,0
BNBUSDT,1,2024-06-03 00:30,2024-06-03 04:45,602.1,614.142,TP,18,1.86,0.93,3,109,0,2
TRXUSDT,1,2024-06-03 23:00,2024-06-06 05:00,0.11368,0.11405,TIMEOUT,217,0.185,0.093,3,210,0,2
LTCUSDT,-1,2024-06-04 04:30,2024-06-04 17:15,82.17,82.86,TIMEOUT,52,-0.98,-0.49,1,657,0,0
1000PEPEUSDT,-1,2024-06-07 00:30,2024-06-07 12:30,0.014412,0.014124,TP,49,1.86,0.93,2,397,0,1
AVAXUSDT,1,2024-06-07 15:15,2024-06-07 17:15,36.304,35.57792,SL,9,-2.14,-1.07,4,225,0,3
LINKUSDT,-1,2024-06-07 18:00,2024-06-07 18:15,15.353,15.66006,SL,2,-2.14,-1.07,1,725,0,0
DOTUSDT,-1,2024-06-07 18:00,2024-06-07 18:15,6.06,6.1812,SL,2,-2.14,-1.07,1,0,0,0
SUIUSDT,-1,2024-06-10 04:15,2024-06-10 07:45,1.0626,1.041348,TP,15,1.86,0.93,1,95,0,0
ADAUSDT,-1,2024-06-10 08:15,2024-06-10 09:45,0.4386,0.447372,SL,7,-2.14,-1.07,3,230,0,2
DOTUSDT,-1,2024-06-10 08:15,2024-06-10 15:45,6.418,6.54636,SL,31,-2.14,-1.07,3,249,0,2
1000PEPEUSDT,-1,2024-06-10 23:00,2024-06-11 01:45,0.0122087,0.011965,TP,12,1.86,0.93,1,775,0,0
BTCUSDT,-1,2024-06-11 02:00,2024-06-11 09:30,68570,67198.6,TP,31,1.86,0.93,1,310,0,0
XRPUSDT,-1,2024-06-11 02:00,2024-06-11 06:45,0.4887,0.478926,TP,20,1.86,0.93,1,320,0,0
SOLUSDT,-1,2024-06-11 02:45,2024-06-11 04:30,156.698,153.56404,TP,8,1.86,0.93,1,323,0,0
TONUSDT,-1,2024-06-11 03:30,2024-06-11 10:00,6.9455,6.80659,TP,27,1.86,0.93,1,226,0,0
OPUSDT,-1,2024-06-13 03:15,2024-06-13 15:30,2.0596,2.018408,TP,50,1.86,0.93,1,514,0,0
FILUSDT,-1,2024-06-13 05:30,2024-06-13 15:30,5.465,5.3557,TP,41,1.86,0.93,1,279,0,0
AVAXUSDT,-1,2024-06-14 15:30,2024-06-14 16:00,30.816,30.19968,TP,3,1.86,0.93,1,68,0,0
SUIUSDT,-1,2024-06-14 16:00,2024-06-14 18:15,0.9239,0.905422,TP,10,1.86,0.93,1,526,0,0
TONUSDT,1,2024-06-16 17:30,2024-06-17 02:15,8.0121,7.851858,SL,36,-2.14,-1.07,3,389,0,2
APTUSDT,-1,2024-06-17 04:15,2024-06-17 08:30,7.722,7.56756,TP,18,1.86,0.93,1,338,0,0
ARBUSDT,-1,2024-06-17 04:15,2024-06-17 07:00,0.9054,0.887292,TP,12,1.86,0.93,1,270,0,0
SUIUSDT,-1,2024-06-17 06:00,2024-06-17 08:30,0.9265,0.90797,TP,11,1.86,0.93,1,774,0,0
NEARUSDT,-1,2024-06-17 06:00,2024-06-17 08:00,5.424,5.31552,TP,9,1.86,0.93,1,326,0,0
DOGEUSDT,-1,2024-06-20 00:30,2024-06-20 06:00,0.12236,0.124807,SL,23,-2.14,-1.07,2,513,0,1
FILUSDT,-1,2024-06-20 22:30,2024-06-21 00:15,4.43,4.3414,TP,8,1.86,0.93,2,1019,0,1
DOGEUSDT,-1,2024-06-21 15:30,2024-06-21 19:15,0.12221,0.124654,SL,16,-2.14,-1.07,2,669,0,1
1000PEPEUSDT,1,2024-06-21 21:00,2024-06-22 08:15,0.0114427,0.011214,SL,46,-2.14,-1.07,2,146,0,1
NEARUSDT,1,2024-06-23 00:45,2024-06-23 14:45,5.391,5.28318,SL,57,-2.14,-1.07,1,265,0,0
APTUSDT,-1,2024-06-23 14:45,2024-06-23 16:45,6.824,6.68752,TP,9,1.86,0.93,1,956,0,0
NEARUSDT,1,2024-06-25 00:00,2024-06-25 00:45,5.333,5.43966,TP,4,1.86,0.93,4,454,0,3
OPUSDT,-1,2024-06-26 15:45,2024-06-26 17:00,1.7444,1.709512,TP,6,1.86,0.93,3,538,0,2
BNBUSDT,-1,2024-06-26 18:00,2024-06-27 14:00,570.26,580.95,TIMEOUT,81,-2.015,-1.007,4,521,0,3
BTCUSDT,-1,2024-06-26 20:00,2024-06-27 13:45,60777.1,61992.642,SL,72,-2.14,-1.07,2,1251,0,1
AVAXUSDT,1,2024-06-27 09:30,2024-06-27 13:00,26.674,27.20748,TP,15,1.86,0.93,1,88,0,0
DOTUSDT,1,2024-06-27 10:15,2024-06-27 13:00,5.915,6.0333,TP,12,1.86,0.93,1,174,0,0
DOGEUSDT,1,2024-06-27 14:45,2024-06-27 22:15,0.12366,0.126133,TP,31,1.86,0.93,3,187,0,2
SUIUSDT,-1,2024-06-28 03:15,2024-06-28 13:00,0.8305,0.81389,TP,40,1.86,0.93,1,378,0,0
NEARUSDT,-1,2024-06-28 05:30,2024-06-28 12:30,5.114,5.21628,SL,29,-2.14,-1.07,1,153,0,0
BTCUSDT,-1,2024-06-28 16:30,2024-06-29 11:45,60819.5,61111,TIMEOUT,78,-0.619,-0.31,1,1429,0,0
LTCUSDT,1,2024-07-01 01:00,2024-07-01 13:30,75.88,74.41,TIMEOUT,51,-2.077,-1.039,4,327,0,3
TRXUSDT,1,2024-07-01 10:00,2024-07-01 10:30,0.12577,0.128285,TP,3,1.86,0.93,1,248,0,0
FILUSDT,-1,2024-07-03 03:30,2024-07-03 10:15,4.308,4.22184,TP,28,1.86,0.93,1,106,0,0
TRXUSDT,-1,2024-07-05 01:45,2024-07-05 03:00,0.12603,0.123509,TP,6,1.86,0.93,1,51,0,0
IMXUSDT,-1,2024-07-07 08:00,2024-07-07 13:00,1.285,1.2593,TP,21,1.86,0.93,4,348,0,3
AVAXUSDT,-1,2024-07-08 20:45,2024-07-09 00:45,25.358,24.85084,TP,17,1.86,0.93,1,66,0,0
APTUSDT,1,2024-07-13 01:30,2024-07-13 07:15,6.145,6.2679,TP,24,1.86,0.93,1,307,0,0
BNBUSDT,1,2024-07-14 04:30,2024-07-15 00:30,536.99,547.7298,TP,81,1.86,0.93,1,380,0,0
DOTUSDT,1,2024-07-16 18:15,2024-07-17 13:45,6.389,6.51678,TP,79,1.86,0.93,4,340,0,3
ARBUSDT,1,2024-07-16 19:30,2024-07-17 06:45,0.7573,0.772446,TP,46,1.86,0.93,2,667,0,1
OPUSDT,1,2024-07-19 14:00,2024-07-19 16:00,1.8618,1.899036,TP,9,1.86,0.93,1,1228,0,0
BTCUSDT,1,2024-07-19 14:15,2024-07-19 19:00,65524.1,66834.582,TP,20,1.86,0.93,1,903,0,0
APTUSDT,1,2024-07-19 14:15,2024-07-19 16:00,7.271,7.41642,TP,8,1.86,0.93,1,934,0,0
NEARUSDT,1,2024-07-19 14:45,2024-07-19 17:15,6.299,6.42498,TP,11,1.86,0.93,1,784,0,0
ARBUSDT,1,2024-07-19 16:15,2024-07-19 21:15,0.7611,0.776322,TP,21,1.86,0.93,1,942,0,0
TONUSDT,-1,2024-07-21 01:00,2024-07-21 12:45,7.2702,7.124796,TP,48,1.86,0.93,2,429,0,1
ETHUSDT,1,2024-07-22 01:15,2024-07-22 06:30,3533.15,3462.487,SL,22,-2.14,-1.07,4,1242,0,3
APTUSDT,-1,2024-07-23 19:15,2024-07-24 05:15,7.072,6.93056,TP,41,1.86,0.93,3,10,0,2
XRPUSDT,1,2024-07-24 09:45,2024-07-24 22:45,0.621,0.60858,SL,53,-2.14,-1.07,1,366,0,0
FILUSDT,-1,2024-07-24 18:15,2024-07-24 21:00,4.368,4.28064,TP,12,1.86,0.93,1,147,0,0
NEARUSDT,-1,2024-07-24 18:45,2024-07-24 21:30,5.715,5.6007,TP,12,1.86,0.93,1,175,0,0
IMXUSDT,-1,2024-07-24 21:00,2024-07-24 23:00,1.5042,1.474116,TP,9,1.86,0.93,1,175,0,0
DOGEUSDT,-1,2024-07-24 21:15,2024-07-25 01:00,0.12861,0.126038,TP,16,1.86,0.93,1,100,0,0
TONUSDT,-1,2024-07-24 23:45,2024-07-25 01:00,6.8444,6.707512,TP,6,1.86,0.93,1,808,0,0
ADAUSDT,-1,2024-07-25 00:00,2024-07-25 01:00,0.4069,0.398762,TP,5,1.86,0.93,1,159,0,0
TONUSDT,-1,2024-07-27 02:45,2024-07-27 20:15,6.6938,6.559924,TP,71,1.86,0.93,4,1012,0,3
SOLUSDT,1,2024-07-29 00:45,2024-07-29 02:45,188.025,191.7855,TP,9,1.86,0.93,1,225,0,0
LINKUSDT,1,2024-07-29 02:30,2024-07-29 16:30,13.68,13.4064,SL,57,-2.14,-1.07,1,221,0,0
FILUSDT,1,2024-07-29 02:30,2024-07-29 15:30,4.583,4.49134,SL,53,-2.14,-1.07,1,253,0,0
DOGEUSDT,1,2024-07-29 02:45,2024-07-29 14:00,0.13422,0.131536,SL,46,-2.14,-1.07,1,217,0,0
ADAUSDT,1,2024-07-29 02:45,2024-07-29 14:00,0.4234,0.414932,SL,46,-2.14,-1.07,1,251,0,0
LTCUSDT,1,2024-07-29 02:45,2024-07-29 07:30,72.99,74.4498,TP,20,1.86,0.93,1,166,0,0
NEARUSDT,-1,2024-07-29 15:15,2024-07-29 23:15,5.356,5.24888,TP,33,1.86,0.93,1,97,0,0
OPUSDT,-1,2024-07-29 15:45,2024-07-30 00:15,1.6891,1.655318,TP,35,1.86,0.93,1,533,0,0
SUIUSDT,-1,2024-07-29 16:30,2024-07-30 11:00,0.7457,0.730786,TP,75,1.86,0.93,1,76,0,0
TONUSDT,1,2024-07-31 00:00,2024-07-31 13:30,6.713,6.84726,TP,55,1.86,0.93,4,168,0,3
SOLUSDT,-1,2024-07-31 20:30,2024-07-31 23:30,175.18,171.6764,TP,13,1.86,0.93,1,171,0,0
BNBUSDT,-1,2024-07-31 22:15,2024-08-01 04:45,577.06,565.5188,TP,27,1.86,0.93,1,204,0,0
ETHUSDT,-1,2024-08-02 14:45,2024-08-02 21:00,3036.44,2975.7112,TP,26,1.86,0.93,1,167,0,0
ADAUSDT,-1,2024-08-02 14:45,2024-08-02 15:00,0.3685,0.36113,TP,2,1.86,0.93,1,339,0,0
APTUSDT,-1,2024-08-02 14:45,2024-08-02 15:15,6.038,5.91724,TP,3,1.86,0.93,1,464,0,0
LTCUSDT,-1,2024-08-02 15:00,2024-08-03 01:00,64.74,63.4452,TP,41,1.86,0.93,1,258,0,0
BNBUSDT,-1,2024-08-02 15:30,2024-08-02 21:30,558.4,547.232,TP,25,1.86,0.93,1,369,0,0
IMXUSDT,-1,2024-08-02 17:00,2024-08-02 18:30,1.3187,1.292326,TP,7,1.86,0.93,1,276,0,0
NEARUSDT,-1,2024-08-02 17:30,2024-08-02 19:30,4.756,4.66088,TP,9,1.86,0.93,2,490,0,1
ETHUSDT,-1,2024-08-07 14:30,2024-08-07 18:30,2380.14,2332.5372,TP,17,1.86,0.93,1,646,0,0
ARBUSDT,-1,2024-08-07 15:00,2024-08-07 18:30,0.4889,0.479122,TP,15,1.86,0.93,1,1318,0,0
APTUSDT,-1,2024-08-07 16:00,2024-08-08 01:00,5.056,5.15712,SL,37,-2.14,-1.07,4,949,0,3
LTCUSDT,-1,2024-08-07 16:00,2024-08-07 18:45,56.75,55.615,TP,12,1.86,0.93,1,742,0,0
1000PEPEUSDT,1,2024-08-08 12:00,2024-08-08 12:30,0.0078181,0.007974,TP,3,1.86,0.93,2,119,0,1
LINKUSDT,1,2024-08-10 10:00,2024-08-11 09:15,10.617,10.82934,TP,94,1.86,0.93,4,148,0,3
ADAUSDT,1,2024-08-11 04:00,2024-08-11 13:00,0.3494,0.342412,SL,37,-2.14,-1.07,1,236,0,0
ETHUSDT,1,2024-08-11 04:30,2024-08-11 08:45,2643.18,2696.0436,TP,18,1.86,0.93,1,235,0,0
SUIUSDT,1,2024-08-12 03:45,2024-08-12 06:15,0.915,0.8967,SL,11,-2.14,-1.07,4,533,0,3
LTCUSDT,1,2024-08-12 17:45,2024-08-13 01:15,61.34,62.5668,TP,31,1.86,0.93,3,380,0,2
APTUSDT,1,2024-08-13 15:45,2024-08-13 16:45,6.538,6.66876,TP,5,1.86,0.93,1,113,0,0
FILUSDT,1,2024-08-13 18:45,2024-08-14 01:15,3.706,3.63188,SL,27,-2.14,-1.07,2,105,0,1
OPUSDT,-1,2024-08-14 19:45,2024-08-15 06:15,1.3351,1.308398,TP,43,1.86,0.93,4,284,0,3
XRPUSDT,-1,2024-08-14 23:15,2024-08-15 18:00,0.5694,0.558012,TP,76,1.86,0.93,2,318,0,1
LINKUSDT,1,2024-08-15 16:30,2024-08-15 17:45,10.564,10.35272,SL,6,-2.14,-1.07,4,174,0,3
DOTUSDT,-1,2024-08-16 13:15,2024-08-17 19:45,4.303,4.357,TIMEOUT,123,-1.395,-0.697,3,467,0,2
BNBUSDT,1,2024-08-17 10:00,2024-08-17 15:15,528.03,538.5906,TP,22,1.86,0.93,1,275,0,0
IMXUSDT,-1,2024-08-19 00:30,2024-08-19 14:15,1.1005,1.07849,TP,56,1.86,0.93,1,312,0,0
1000PEPEUSDT,-1,2024-08-19 02:30,2024-08-19 10:00,0.0073356,0.007189,TP,31,1.86,0.93,3,709,0,2
XRPUSDT,1,2024-08-19 08:15,2024-08-19 17:15,0.5795,0.59109,TP,37,1.86,0.93,1,51,0,0
BNBUSDT,1,2024-08-19 16:00,2024-08-19 17:30,544.03,554.9106,TP,7,1.86,0.93,1,491,0,0
DOTUSDT,1,2024-08-19 21:45,2024-08-20 00:30,4.457,4.54614,TP,12,1.86,0.93,3,131,1,1
AVAXUSDT,1,2024-08-20 00:15,2024-08-20 05:15,21.455,21.8841,TP,21,1.86,0.93,1,141,0,0
ADAUSDT,1,2024-08-20 01:00,2024-08-20 20:00,0.3411,0.347922,TP,77,1.86,0.93,1,343,0,0
SOLUSDT,1,2024-08-20 03:15,2024-08-20 05:15,145.576,148.48752,TP,9,1.86,0.93,4,147,0,3
LINKUSDT,1,2024-08-21 08:00,2024-08-21 13:30,10.373,10.16554,SL,23,-2.14,-1.07,3,108,0,2
NEARUSDT,1,2024-08-21 15:00,2024-08-21 18:15,4.11,4.1922,TP,14,1.86,0.93,3,137,0,2
OPUSDT,1,2024-08-21 18:00,2024-08-21 22:00,1.416,1.44432,TP,17,1.86,0.93,1,356,0,0
ARBUSDT,1,2024-08-21 18:45,2024-08-22 07:15,0.5516,0.562632,TP,51,1.86,0.93,1,275,0,0
BNBUSDT,1,2024-08-24 21:00,2024-08-25 04:00,586.78,575.0444,SL,29,-2.14,-1.07,2,991,0,1
TRXUSDT,1,2024-08-25 11:15,2024-08-25 14:15,0.16108,0.164302,TP,13,1.86,0.93,1,136,0,0
APTUSDT,1,2024-08-25 14:15,2024-08-25 15:00,7.212,7.35624,TP,4,1.86,0.93,1,510,0,0
IMXUSDT,1,2024-08-25 16:00,2024-08-25 21:00,1.4879,1.517658,TP,21,1.86,0.93,4,537,0,3
SOLUSDT,1,2024-08-25 23:15,2024-08-26 14:15,160.168,156.96464,SL,61,-2.14,-1.07,2,211,0,1
IMXUSDT,1,2024-08-27 06:30,2024-08-27 08:30,1.4797,1.450106,SL,9,-2.14,-1.07,4,691,0,3
XRPUSDT,-1,2024-08-27 21:45,2024-08-27 22:00,0.5729,0.561442,TP,2,1.86,0.93,1,156,0,0
XRPUSDT,-1,2024-08-28 23:00,2024-08-29 19:00,0.5703,0.558894,TP,81,1.86,0.93,2,257,0,1
APTUSDT,-1,2024-08-29 03:30,2024-08-29 06:30,6.658,6.79116,SL,13,-2.14,-1.07,2,103,0,1
LINKUSDT,-1,2024-08-29 18:30,2024-08-30 14:45,11.003,10.78294,TP,82,1.86,0.93,1,210,0,0
NEARUSDT,-1,2024-08-29 19:00,2024-08-30 00:30,4.196,4.27992,SL,23,-2.14,-1.07,1,178,0,0
DOTUSDT,-1,2024-08-29 19:15,2024-08-30 07:00,4.235,4.3197,SL,48,-2.14,-1.07,1,321,0,0
AVAXUSDT,-1,2024-08-29 19:45,2024-08-30 14:30,23.181,22.71738,TP,76,1.86,0.93,1,215,0,0
FILUSDT,-1,2024-08-29 20:00,2024-08-30 14:45,3.652,3.57896,TP,76,1.86,0.93,1,317,0,0
BNBUSDT,-1,2024-08-30 02:15,2024-08-30 12:15,532.68,540.27,TIMEOUT,41,-1.565,-0.782,1,369,0,0
ETHUSDT,-1,2024-08-30 04:30,2024-08-30 14:45,2521.66,2471.2268,TP,42,1.86,0.93,3,313,1,1
IMXUSDT,-1,2024-08-31 14:15,2024-08-31 15:30,1.3941,1.366218,TP,6,1.86,0.93,1,86,0,0
XRPUSDT,-1,2024-09-01 02:15,2024-09-01 22:30,0.5589,0.547722,TP,82,1.86,0.93,1,558,0,0
LINKUSDT,-1,2024-09-03 14:15,2024-09-04 00:45,10.368,10.16064,TP,43,1.86,0.93,1,673,0,0
NEARUSDT,-1,2024-09-03 14:15,2024-09-03 15:45,3.803,3.72694,TP,7,1.86,0.93,1,639,0,0
LINKUSDT,-1,2024-09-05 12:15,2024-09-05 15:15,10.18,9.9764,TP,13,1.86,0.93,3,857,0,2
NEARUSDT,-1,2024-09-05 18:15,2024-09-05 19:30,3.79,3.7142,TP,6,1.86,0.93,2,847,0,1
TRXUSDT,-1,2024-09-06 09:30,2024-09-06 21:00,0.14942,0.146432,TP,47,1.86,0.93,3,578,0,2
DOGEUSDT,-1,2024-09-06 12:30,2024-09-06 13:30,0.09709,0.095148,TP,5,1.86,0.93,2,1038,0,1
ARBUSDT,-1,2024-09-06 19:15,2024-09-06 20:45,0.4878,0.478044,TP,7,1.86,0.93,1,1049,0,0
OPUSDT,-1,2024-09-06 22:30,2024-09-07 03:15,1.3351,1.361802,SL,20,-2.14,-1.07,4,1077,0,3
SOLUSDT,-1,2024-09-08 16:30,2024-09-08 22:15,128.086,130.64772,SL,24,-2.14,-1.07,3,1132,0,2
BTCUSDT,-1,2024-09-08 17:00,2024-09-08 22:15,54073.1,55154.562,SL,22,-2.14,-1.07,4,1174,0,3
OPUSDT,1,2024-09-09 03:15,2024-09-09 09:00,1.4375,1.46625,TP,24,1.86,0.93,4,163,0,3
LINKUSDT,1,2024-09-10 19:00,2024-09-11 01:30,10.591,10.37918,SL,27,-2.14,-1.07,3,301,0,2
ADAUSDT,1,2024-09-11 18:30,2024-09-11 22:30,0.3444,0.351288,TP,17,1.86,0.93,1,339,0,0
NEARUSDT,1,2024-09-12 01:15,2024-09-12 04:45,4.09,4.1718,TP,15,1.86,0.93,1,352,0,0
FILUSDT,1,2024-09-12 04:00,2024-09-12 12:30,3.647,3.57406,SL,35,-2.14,-1.07,3,300,0,2
ARBUSDT,1,2024-09-12 05:00,2024-09-12 15:15,0.5214,0.510972,SL,42,-2.14,-1.07,2,372,0,1
ETHUSDT,1,2024-09-12 05:30,2024-09-13 15:30,2358.62,2405.7924,TP,137,1.86,0.93,2,225,0,1
AVAXUSDT,1,2024-09-12 20:00,2024-09-13 11:00,23.728,24.20256,TP,61,1.86,0.93,4,446,0,3
APTUSDT,1,2024-09-13 15:45,2024-09-14 09:45,6.27,6.229,TIMEOUT,73,-0.794,-0.397,1,505,0,0
IMXUSDT,1,2024-09-13 16:00,2024-09-13 18:30,1.2961,1.322022,TP,11,1.86,0.93,1,410,0,0
SOLUSDT,1,2024-09-13 16:30,2024-09-13 21:15,136.466,139.19532,TP,20,1.86,0.93,1,378,0,0
IMXUSDT,1,2024-09-14 22:15,2024-09-15 02:45,1.3101,1.336302,TP,19,1.86,0.93,3,531,0,2
SUIUSDT,1,2024-09-17 05:45,2024-09-17 08:00,1.1053,1.127406,TP,10,1.86,0.93,1,498,0,0
LTCUSDT,-1,2024-09-18 15:15,2024-09-18 18:00,62.93,64.1886,SL,12,-2.14,-1.07,3,276,0,2
NEARUSDT,1,2024-09-18 21:45,2024-09-18 23:00,4.089,4.17078,TP,6,1.86,0.93,1,137,0,0
BTCUSDT,1,2024-09-18 23:45,2024-09-19 12:00,61735.3,62970.006,TP,50,1.86,0.93,1,130,0,0
ARBUSDT,1,2024-09-18 23:45,2024-09-19 00:45,0.5289,0.539478,TP,5,1.86,0.93,1,115,0,0
LTCUSDT,1,2024-09-21 10:15,2024-09-21 16:15,65.54,66.8508,TP,25,1.86,0.93,3,232,0,2
IMXUSDT,1,2024-09-21 13:30,2024-09-21 16:00,1.5984,1.630368,TP,11,1.86,0.93,1,394,0,0
NEARUSDT,1,2024-09-21 13:45,2024-09-21 22:30,4.535,4.6257,TP,36,1.86,0.93,1,393,0,0
AVAXUSDT,1,2024-09-21 15:00,2024-09-22 09:30,27.598,27.04604,SL,75,-2.14,-1.07,3,250,0,2
SUIUSDT,1,2024-09-22 13:30,2024-09-22 14:30,1.5022,1.472156,SL,5,-2.14,-1.07,4,1009,0,3
NEARUSDT,1,2024-09-23 03:30,2024-09-23 04:00,4.683,4.77666,TP,3,1.86,0.93,1,544,0,0
1000PEPEUSDT,1,2024-09-23 07:00,2024-09-24 01:15,0.008147,0.007984,SL,74,-2.14,-1.07,2,398,0,1
DOTUSDT,1,2024-09-23 22:00,2024-09-24 07:00,4.421,4.50942,TP,37,1.86,0.93,3,412,0,2
SUIUSDT,1,2024-09-24 16:45,2024-09-24 17:45,1.6197,1.652094,TP,5,1.86,0.93,1,1214,0,0
APTUSDT,1,2024-09-24 18:30,2024-09-24 22:00,8.1195,8.28189,TP,15,1.86,0.93,1,557,0,0
ARBUSDT,1,2024-09-24 20:15,2024-09-25 01:00,0.6133,0.625566,TP,20,1.86,0.93,1,677,0,0
ARBUSDT,1,2024-09-26 07:15,2024-09-26 15:30,0.6182,0.630564,TP,34,1.86,0.93,1,817,0,0
IMXUSDT,1,2024-09-26 07:30,2024-09-26 10:15,1.8023,1.838346,TP,12,1.86,0.93,1,850,0,0
LINKUSDT,1,2024-09-26 12:45,2024-09-26 14:15,12.237,12.48174,TP,7,1.86,0.93,2,191,0,1
DOGEUSDT,1,2024-09-28 15:00,2024-09-28 16:30,0.13195,0.129311,SL,7,-2.14,-1.07,1,910,0,0
1000PEPEUSDT,1,2024-10-01 07:15,2024-10-01 13:15,0.0112319,0.011007,SL,25,-2.14,-1.07,1,1167,0,0
ETHUSDT,-1,2024-10-01 13:45,2024-10-01 15:00,2579.72,2528.1256,TP,6,1.86,0.93,1,130,0,0
BNBUSDT,-1,2024-10-01 14:00,2024-10-01 15:00,566.83,555.4934,TP,5,1.86,0.93,1,147,0,0
OPUSDT,-1,2024-10-01 14:30,2024-10-01 14:45,1.7792,1.743616,TP,2,1.86,0.93,1,67,0,0
