symbol,S,pnl,win,exitType,hold,fastCycleLen,slowAge,confLag,pullLag,pullDepth,entryVsZone,volConfirm,volEntry,atrPct,zoneWidth,zoneAge,zoneMerged,slowStrength,moveFromFlip,emaSlope,hour,rangePct
OPUSDT,-1,-2.1,0,SL,59,1,704,0,0,-2.12,0.38,1.91,1.91,0.46,0.77,236,0,1.31,0,-1,10,0.59
OPUSDT,-1,1.9,1,TP,2,3,301,0,2,-0.64,2.19,1.88,2.31,1,0.96,343,0,2.9,0,-1,13,1.57
OPUSDT,-1,1.9,1,TP,31,1,681,0,0,-2.04,3.87,0.74,0.74,0.92,0.98,725,0,0.52,0,-1,12,0.63
OPUSDT,-1,-2.1,0,SL,14,2,333,0,1,0.12,0.62,0.63,0.77,0.81,0.36,50,0,2.08,-0.75,-1,6,1.07
OPUSDT,1,1.9,1,TP,6,1,469,0,0,-4.47,6.64,3.45,3.45,1.07,0.61,12,0,1.01,0,1,16,2.81
OPUSDT,-1,1.9,1,TP,1,1,393,0,0,-3.75,24,2.93,2.93,1.03,1.07,571,0,2.24,0,-1,21,2.08
OPUSDT,1,-2.1,0,SL,23,2,312,0,1,-0.53,19.4,0.71,0.51,1.18,0.37,380,0,3.28,0.57,1,1,1.18
OPUSDT,-1,1.9,1,TP,8,3,210,1,1,-0.01,4.08,0.27,0.65,1.34,0.64,323,0,2.56,0.21,-1,0,1.09
OPUSDT,-1,-2.1,0,SL,17,3,122,0,2,-0.43,12.41,0.93,1.47,0.56,0.66,1028,0,1.84,-0.49,-1,5,0.66
OPUSDT,-1,-1.854,0,TIMEOUT,30,4,371,0,3,0.21,3.46,0.66,1.23,0.37,0.49,37,0,0.31,-0.29,-1,10,0.42
OPUSDT,-1,-2.1,0,SL,1,1,319,0,0,-5.22,3.83,5.07,5.07,1.23,0.85,148,0,1.45,0,-1,1,6.56
OPUSDT,-1,1.9,1,TP,18,1,615,0,0,-1.41,14.42,1,1,0.7,0.9,444,0,2.04,0,-1,3,0.57
OPUSDT,-1,-1.198,0,TIMEOUT,59,4,307,0,3,-0.26,0.87,1.4,1.21,0.28,0.61,117,1,0.87,-0.23,-1,12,0.22
OPUSDT,-1,-2.1,0,SL,33,1,194,0,0,-1.51,2.9,0.43,0.43,1.11,0.69,202,0,2.38,0,-1,17,0.47
OPUSDT,-1,1.9,1,TP,21,1,319,0,0,-1.92,3.95,2.79,2.79,0.75,1.21,43,1,1.63,0,-1,0,1.48
OPUSDT,1,1.9,1,TP,15,2,257,0,1,0.01,1.76,0.77,1.22,0.57,0.52,54,0,1.76,-0.19,1,5,0.48
OPUSDT,1,1.9,1,TP,17,4,86,3,0,-2.35,0.3,0.76,0.76,0.43,0.51,83,0,1.33,0.53,1,9,0.38
OPUSDT,1,1.9,1,TP,5,1,533,0,0,-2.31,9.41,1.39,1.39,0.79,0.63,359,0,2.17,0,1,1,0.99
OPUSDT,1,1.9,1,TP,63,4,954,0,3,-0.02,1.81,0.6,1.01,0.38,0.28,87,0,1.17,-0.17,1,9,0.37
OPUSDT,1,1.9,1,TP,34,1,77,0,0,-2.62,5.48,0.95,0.95,0.36,0.29,155,0,1.11,0,1,7,0.21
OPUSDT,-1,1.9,1,TP,99,1,457,0,0,-0.99,3.33,0.8,0.8,0.37,0.24,69,0,1.06,0,-1,8,0.27
OPUSDT,-1,1.9,1,TP,9,4,836,0,3,0.13,1.92,0.76,0.75,0.35,0.63,113,0,1.08,-0.38,-1,7,0.19
OPUSDT,1,1.9,1,TP,7,1,345,0,0,-3.6,6.12,5.76,5.76,0.96,0.21,97,0,2.02,0,1,22,2.23
OPUSDT,1,1.9,1,TP,2,2,1056,0,1,0.02,1.64,0.84,0.75,0.83,0.93,56,0,1.67,-0.14,1,3,0.65
OPUSDT,-1,1.9,1,TP,3,1,423,0,0,-1.8,6.69,1.49,1.49,0.56,0.27,265,0,0.83,0,-1,17,1.03
OPUSDT,1,1.9,1,TP,1,1,468,0,0,-4.53,1.37,7.1,7.1,0.89,1.43,143,1,1.09,0,1,15,3.76
OPUSDT,-1,1.9,1,TP,4,1,409,0,0,-3.88,5.32,3.22,3.22,1.28,0.56,202,0,2.42,0,-1,23,3.14
OPUSDT,1,-2.1,0,SL,22,1,210,0,0,-3.78,5.31,3.69,3.69,1.06,0.89,84,0,2.48,0,1,17,2.31
OPUSDT,1,1.9,1,TP,12,2,391,0,1,1.12,3.42,0.94,4.19,0.82,0.92,264,0,1.75,-1.97,1,14,2.58
OPUSDT,1,1.9,1,TP,12,3,541,2,0,-5.46,1.98,10.42,10.42,0.63,0.76,108,0,1.42,2.86,1,3,3.01
OPUSDT,1,1.9,1,TP,12,1,668,0,0,-1.47,2.05,0.7,0.7,0.82,0.38,74,0,1.49,0,1,11,1.28
OPUSDT,1,1.9,1,TP,19,3,133,0,2,-1.01,1.02,0.4,1.16,0.71,0.28,11,0,1.71,0.24,1,21,0.74
OPUSDT,1,1.9,1,TP,4,2,301,0,1,-0.34,0.67,0.72,0.66,1.01,0.28,180,0,1.48,-0.13,1,15,0.94
OPUSDT,1,1.9,1,TP,36,4,554,0,3,0.02,1.12,0.82,0.48,0.79,0.28,431,0,1.52,-0.93,1,7,0.72
OPUSDT,1,-2.1,0,SL,1,1,832,0,0,-4.37,7,5.52,5.52,1.67,0.25,712,0,1.43,0,1,4,4.88
OPUSDT,-1,-2.1,0,SL,4,4,223,1,2,0.32,4.28,1.45,2.88,0.62,0.72,61,0,1.83,0.1,-1,1,1.24
OPUSDT,1,1.9,1,TP,6,4,120,0,3,-0.11,-1.42,2.27,1.78,0.92,0.51,449,0,2.64,-1.46,1,8,1.65
OPUSDT,1,1.9,1,TP,6,1,320,0,0,-3.77,1.01,2.34,2.34,0.87,0.5,652,0,1.21,0,1,10,1.07
OPUSDT,-1,1.9,1,TP,9,1,373,0,0,-1.42,3.73,0.91,0.91,0.42,0.37,129,0,1.24,0,-1,3,0.47
OPUSDT,1,1.9,1,TP,15,4,356,0,3,-0.09,19.28,0.65,0.79,0.59,0.84,416,1,1.81,-0.48,1,7,0.34
OPUSDT,-1,1.9,1,TP,8,1,84,0,0,-2.83,5.09,1.11,1.11,0.93,0.93,15,0,2.78,0,-1,9,0.85
OPUSDT,1,1.9,1,TP,27,2,435,0,1,-0.78,23.41,1.61,1.66,0.63,0.88,457,0,1.79,-0.13,1,1,0.84
OPUSDT,-1,1.9,1,TP,4,1,333,0,0,-3.57,11.65,2.06,2.06,0.75,0.54,335,0,1.49,0,-1,15,0.98
OPUSDT,-1,1.9,1,TP,5,1,567,0,0,-3.49,2.47,3.78,3.78,0.47,0.21,206,0,1.19,0,-1,1,0.95
OPUSDT,-1,1.9,1,TP,41,4,686,0,3,-0.17,2.71,1.95,0.89,0.69,0.21,322,0,1.74,-0.22,-1,7,0.49
OPUSDT,-1,1.9,1,TP,3,1,155,0,0,-2.3,3.04,3.76,3.76,1.21,0.53,88,0,3.34,0,-1,5,2.19
OPUSDT,-1,1.9,1,TP,49,1,514,0,0,-3.46,5.33,2.86,2.86,0.82,0.39,19,0,0.36,0,-1,3,1.54
OPUSDT,-1,1.9,1,TP,5,3,538,0,2,-0.29,2.47,0.91,0.93,0.59,0.44,145,0,1.35,-0.27,-1,15,0.48
OPUSDT,1,1.9,1,TP,8,1,1228,0,0,-2.62,4.77,1.58,1.58,0.72,0.68,363,0,1.54,0,1,14,1.01
OPUSDT,-1,1.9,1,TP,34,1,533,0,0,-2.6,3.24,0.72,0.72,0.67,0.27,282,0,0.85,0,-1,15,0.33
OPUSDT,-1,1.9,1,TP,42,4,284,0,3,-0.22,3.21,0.28,0.17,0.77,0.32,160,0,1.56,-0.28,-1,19,0.26
OPUSDT,1,1.9,1,TP,16,1,356,0,0,-3.45,3.84,2.37,2.37,0.79,0.44,173,0,1.4,0,1,18,1.56
OPUSDT,-1,-2.1,0,SL,19,4,1077,0,3,0.06,1.2,0.21,0.15,1,0.62,58,1,1.46,-0.34,-1,22,0.37
OPUSDT,1,1.9,1,TP,23,4,163,0,3,-0.58,-0.74,0.34,1.02,0.67,0.49,17,0,1.69,0.01,1,3,0.54
OPUSDT,-1,1.9,1,TP,1,1,67,0,0,-2.99,7.46,3.24,3.24,0.88,0.57,326,0,1.67,0,-1,14,1.52
OPUSDT,1,1.9,1,TP,33,1,107,0,0,-2.82,1.1,2.11,2.11,0.51,0.33,110,0,1.48,0,1,14,0.87
OPUSDT,1,1.9,1,TP,47,1,248,0,0,-3.81,4.69,2.42,2.42,0.82,0.31,84,0,1.11,0,1,3,1.27
OPUSDT,1,1.9,1,TP,1,1,474,0,0,-5.33,7.81,6.54,6.54,1.72,0.39,54,0,1.01,0,1,13,7.07
OPUSDT,1,1.9,1,TP,19,3,1282,0,2,-0.15,5.32,0.62,1.38,0.58,1.18,601,0,1.85,-0.44,1,23,0.53
OPUSDT,1,1.9,1,TP,9,1,1927,0,0,-1.27,3.63,0.7,0.7,1.36,0.94,157,1,2.77,0,1,16,1.04
OPUSDT,-1,1.9,1,TP,10,1,350,0,0,-2.55,14.07,3.33,3.33,1.47,1.1,250,0,2.36,0,-1,13,2.92
OPUSDT,-1,-2.1,0,SL,40,4,8,0,3,-0.26,3.73,0.49,0.83,0.75,0.72,20,0,2.37,-0.34,-1,3,0.77
OPUSDT,-1,1.9,1,TP,11,1,74,0,0,-1.5,4.75,0.36,0.36,0.77,0.73,89,0,1.69,0,-1,19,0.36
OPUSDT,-1,1.9,1,TP,12,1,519,0,0,-1.99,3.36,0.53,0.53,0.76,0.68,98,1,1.43,0,-1,3,0.49
OPUSDT,-1,1.9,1,TP,1,1,150,0,0,-2.45,4.06,1.76,1.76,1.76,0.75,302,0,1.98,0,-1,22,3.23
OPUSDT,-1,1.9,1,TP,13,1,256,0,0,-1.74,4.5,1.18,1.18,1.37,0.92,33,0,4.2,0,-1,1,1.72
OPUSDT,-1,1.9,1,TP,9,1,331,0,0,-1.33,3.43,0.59,0.59,0.83,0.59,31,0,2.36,0,-1,19,0.79
OPUSDT,1,1.9,1,TP,16,1,690,0,0,-1.91,5.63,1.57,1.57,0.9,0.63,432,0,0.63,0,1,10,0.85
OPUSDT,-1,-2.1,0,SL,2,1,243,0,0,-3.85,4.6,3.06,3.06,1.96,1.09,7,1,2.53,0,-1,18,4.54
OPUSDT,-1,1.9,1,TP,8,1,519,0,0,-1.14,2.83,0.76,0.76,1,0.49,43,0,0.18,0,-1,15,0.75
OPUSDT,-1,1.9,1,TP,74,1,795,0,0,-3.47,16.18,1.95,1.95,0.42,0.64,262,0,1.25,0,-1,13,0.66
OPUSDT,-1,1.9,1,TP,14,1,211,0,0,-2.36,3.87,1.25,1.25,0.64,0.73,8,2,1.9,0,-1,21,0.73
OPUSDT,-1,-2.1,0,SL,15,2,506,0,1,-0.55,1.5,1.02,1.37,0.85,0.29,57,0,2.47,-0.23,-1,14,1.1
OPUSDT,-1,-2.1,0,SL,9,4,307,0,3,-0.15,3.01,1.55,1.08,0.61,0.8,125,1,1.82,-0.38,-1,5,1.02
OPUSDT,1,1.9,1,TP,18,4,820,0,3,-0.38,14.15,1.33,1.54,1.27,0.38,575,0,2.33,-2.12,1,18,2.01
OPUSDT,1,-2.1,0,SL,45,4,1499,2,1,-0.53,1.33,0.88,0.54,1.33,0.73,392,0,2.75,1.02,1,20,1.25
OPUSDT,1,-2.1,0,SL,2,3,201,0,2,0.26,-2.8,1.05,10.14,1.23,1.19,274,0,1.04,-2.93,1,19,4.97
OPUSDT,-1,-2.1,0,SL,17,1,384,0,0,-3.01,3.51,1.78,1.78,0.81,0.49,62,0,0.47,0,-1,8,0.63
OPUSDT,-1,1.9,1,TP,13,2,637,1,0,-2.93,0.97,2.57,2.57,0.48,0.46,236,0,0.8,0.46,-1,23,0.56
OPUSDT,1,1.9,1,TP,40,1,193,0,0,-4.36,3.62,8.03,8.03,0.62,0.42,159,0,0.72,0,1,8,2.55
OPUSDT,1,-2.1,0,SL,48,1,562,0,0,-2.68,4.6,6.14,6.14,0.58,0.28,9,0,0.68,0,1,4,1.49
OPUSDT,1,1.9,1,TP,8,1,685,0,0,-1.46,3.75,1.23,1.23,0.58,0.28,132,0,0.57,0,1,11,0.82
OPUSDT,-1,1.9,1,TP,12,4,141,0,3,0.27,0.05,0.77,0.97,0.58,0.29,388,0,1.29,-0.7,-1,4,0.84
OPUSDT,-1,1.9,1,TP,10,1,284,0,0,-2.96,4.51,1.09,1.09,1.04,0.3,534,0,0.96,0,-1,16,1.13
OPUSDT,-1,1.9,1,TP,19,1,763,0,0,-1.35,3.82,1.26,1.26,1.11,0.75,81,0,2.83,0,-1,15,0.95
OPUSDT,1,1.9,1,TP,16,1,191,0,0,-2.72,11.68,3.7,3.7,0.45,0.53,278,1,0.95,0,1,9,0.75
OPUSDT,-1,-2.1,0,SL,6,3,336,0,2,-0.76,4.47,1.78,0.82,1.11,0.73,70,0,0.68,-1,-1,17,1.3
OPUSDT,1,1.9,1,TP,4,1,1,0,0,-1.41,0.72,0.59,0.59,0.96,0.69,121,0,2.87,0,1,5,0.48
OPUSDT,1,1.9,1,TP,14,2,237,0,1,-1.12,12.06,5.23,1.4,0.99,0.61,356,0,2.02,0.42,1,16,1.29
OPUSDT,1,1.9,1,TP,52,1,86,0,0,-1.21,1.01,0.48,0.48,0.77,0.46,87,0,1.38,0,1,19,0.4
OPUSDT,1,1.9,1,TP,10,1,109,0,0,-2.21,1.77,1.11,1.11,0.67,0.47,134,0,0.95,0,1,6,0.66
OPUSDT,1,1.9,1,TP,1,1,242,0,0,-3.93,4.43,4.09,4.09,0.87,0.57,3,0,1.77,0,1,15,1.3
OPUSDT,-1,-2.1,0,SL,10,1,150,0,0,-4.79,5.97,3.5,3.5,1.07,0.64,292,0,1.74,0,-1,16,1.41
OPUSDT,-1,1.9,1,TP,3,1,437,0,0,-3.42,4.92,1.1,1.1,1.26,0.62,13,0,1.75,0,-1,15,1.85
OPUSDT,1,1.9,1,TP,3,1,155,0,0,-1.18,5.35,0.46,0.46,0.66,0.32,203,0,1.15,0,1,2,0.32
OPUSDT,1,1.9,1,TP,12,4,105,0,3,-1.07,2.37,0.61,1.05,0.54,0.53,131,0,0.84,0.35,1,8,0.69
OPUSDT,-1,-2.1,0,SL,2,2,266,0,1,-0.28,9.8,0.78,0.57,1.27,0.33,339,0,2.57,-0.83,-1,18,1.39
OPUSDT,-1,1.9,1,TP,39,1,970,0,0,-2.94,2.14,1.32,1.32,0.91,0.38,1,0,0.21,0,-1,2,0.94
OPUSDT,-1,1.9,1,TP,3,4,1653,0,3,0.22,4.3,0.58,1.68,1.26,0.74,311,0,2.73,-1.07,-1,5,2.21
OPUSDT,-1,-2.1,0,SL,6,1,509,0,0,-2.99,3.32,6.86,6.86,0.97,0.56,2,0,2.3,0,-1,0,2.74
OPUSDT,1,1.9,1,TP,2,3,314,0,2,0.16,15.38,1.32,0.55,0.84,0.71,360,0,2.55,-0.55,1,8,0.47
OPUSDT,1,1.9,1,TP,11,1,238,0,0,-1.87,5.39,1.24,1.24,0.76,0.41,396,0,1.13,0,1,1,0.74
OPUSDT,-1,1.9,1,TP,11,1,731,0,0,-2.33,4.74,1.64,1.64,0.51,0.54,266,0,1.52,0,-1,5,0.99
OPUSDT,-1,1.9,1,TP,35,1,250,0,0,-3.44,3.84,1.19,1.19,0.88,1,9,2,1.04,0,-1,2,0.82
OPUSDT,-1,-2.1,0,SL,25,2,256,0,1,0.28,0.77,1.2,4.13,0.85,0.33,46,0,1.67,-1.41,-1,20,1.72
OPUSDT,-1,1.9,1,TP,4,1,138,0,0,-2.56,3.21,1.21,1.21,0.81,0.33,5,0,1.56,0,-1,13,0.8
OPUSDT,-1,1.9,1,TP,19,4,321,0,3,-0.3,3.1,1.09,1.38,0.49,0.25,47,0,0.92,-0.42,-1,9,0.5
OPUSDT,1,-2.1,0,SL,18,3,440,0,2,-0.43,1.62,1.39,2,0.78,0.54,22,0,1.86,-0.9,1,2,1.99
OPUSDT,1,1.9,1,TP,13,3,570,0,2,0.02,-0.84,1,1.31,0.88,0.93,3,0,0.85,-1.29,1,11,1.21
OPUSDT,-1,-2.1,0,SL,30,4,136,0,3,-0.21,1,6.34,3.33,0.79,0.49,8,0,2.06,-1.71,-1,14,2.17
OPUSDT,-1,-2.1,0,SL,3,3,534,0,2,-0.35,1.93,0.74,0.47,1.59,0.61,55,0,1.68,-2.52,-1,18,1.74
OPUSDT,-1,1.9,1,TP,29,1,209,0,0,-1.7,2.07,1.11,1.11,0.58,0.3,53,0,1.87,0,-1,1,0.4
OPUSDT,1,-2.1,0,SL,18,3,221,1,1,-0.57,13.07,0.71,0.39,0.59,0.47,316,0,1.44,0.47,1,18,0.38
DOTUSDT,-1,1.9,1,TP,25,3,585,2,0,-2.77,0.08,3.19,3.19,0.56,0.42,164,0,1.47,0.63,-1,0,1.16
DOTUSDT,1,1.9,1,TP,3,1,191,0,0,-3.08,2.2,7.56,7.56,0.68,0.44,139,1,1.33,0,1,9,1.65
DOTUSDT,1,1.9,1,TP,23,4,564,0,3,0.28,5.91,0.87,1.2,0.64,0.24,321,0,1.91,-0.99,1,6,0.83
DOTUSDT,-1,1.9,1,TP,14,4,258,0,3,0.12,1.01,1.08,0.95,1,0.99,68,0,2.43,-1.39,-1,12,1.39
DOTUSDT,1,1.9,1,TP,1,1,294,0,0,-2.66,3.01,5.52,5.52,0.76,1.11,115,0,2.15,0,1,6,1.08
DOTUSDT,1,1.9,1,TP,1,3,806,0,2,-0.99,3.52,1.34,1.58,2.01,1.1,54,0,3.27,-2.44,1,14,3.48
DOTUSDT,1,1.9,1,TP,10,1,286,0,0,-4,3.22,3.14,3.14,1.12,0.4,95,0,1.86,0,1,8,2.47
DOTUSDT,-1,1.9,1,TP,2,1,474,0,0,-2.06,4.62,1.18,1.18,1.75,2.6,460,0,2.04,0,-1,3,2.11
DOTUSDT,1,1.9,1,TP,6,4,129,0,3,-0.31,0.29,0.61,0.65,0.66,0.3,95,0,1.59,-0.06,1,10,0.73
DOTUSDT,-1,1.9,1,TP,4,1,315,0,0,-3.86,0.67,2,2,0.77,0.55,51,0,2.28,0,-1,19,0.87
DOTUSDT,1,1.9,1,TP,9,1,222,0,0,-3.69,4.61,2.46,2.46,0.67,0.34,136,0,1.86,0,1,7,1.97
DOTUSDT,-1,-2.1,0,SL,3,1,366,0,0,-3.06,3.83,2.61,2.61,1.31,0.77,104,0,3.14,0,-1,0,2.63
DOTUSDT,-1,1.9,1,TP,6,1,461,0,0,-1.57,4.06,0.47,0.47,1.57,0.78,199,0,3.76,0,-1,23,1.44
DOTUSDT,1,1.9,1,TP,9,1,340,0,0,-4.41,5.65,3.92,3.92,0.84,0.36,5,0,2.04,0,1,23,1.39
DOTUSDT,1,-2.1,0,SL,43,1,644,0,0,-2.74,2.75,2.44,2.44,0.65,0.42,95,0,1.86,0,1,3,1.05
DOTUSDT,1,-2.1,0,SL,33,1,420,0,0,-1.92,0.78,2.19,2.19,0.92,1.46,204,0,1.4,0,1,1,1.39
DOTUSDT,-1,1.9,1,TP,2,1,97,0,0,-2.67,3.9,0.95,0.95,1.49,1.59,7,0,3.43,0,-1,11,1.52
DOTUSDT,-1,1.9,1,TP,11,1,315,0,0,-3.05,2.94,1.68,1.68,0.9,0.54,4,0,1.35,0,-1,18,1.53
DOTUSDT,-1,1.9,1,TP,20,1,371,0,0,-2.61,1.86,0.54,0.54,0.55,0.36,172,0,1.38,0,-1,11,0.43
DOTUSDT,1,1.9,1,TP,29,1,242,0,0,-3.02,6.88,1.27,1.27,0.9,0.75,151,0,2.14,0,1,23,1.16
DOTUSDT,1,1.9,1,TP,1,1,440,0,0,-3.91,6.32,4.26,4.26,0.9,0.59,92,0,2.58,0,1,0,1.82
DOTUSDT,1,1.9,1,TP,6,1,901,0,0,-2.37,0.63,1.3,1.3,0.84,0.45,46,0,1.92,0,1,20,0.77
DOTUSDT,1,-2.1,0,SL,3,1,179,0,0,-3.99,8.43,5.26,5.26,1.12,0.75,417,0,2.64,0,1,13,2.85
DOTUSDT,1,1.9,1,TP,62,1,272,0,0,-3,1.2,2.56,2.56,0.98,0.9,172,0,1.82,0,1,4,2.38
DOTUSDT,1,1.9,1,TP,3,1,889,0,0,-2.67,3.17,0.95,0.95,1.15,0.83,92,0,1.72,0,1,14,1.16
DOTUSDT,-1,1.9,1,TP,43,1,1370,0,0,-2.73,5.99,1.38,1.38,0.67,0.45,336,0,1.44,0,-1,3,0.69
DOTUSDT,-1,1.9,1,TP,15,1,1566,0,0,-1.41,1.72,1.72,1.72,0.67,0.52,64,0,1.53,0,-1,4,0.78
DOTUSDT,1,-2.1,0,SL,4,4,374,0,3,0.24,15.89,0.84,1.92,0.78,0.43,643,0,2.1,-1.12,1,2,1.55
DOTUSDT,-1,-2.1,0,SL,18,3,284,0,2,-0.07,0.45,1.49,1.25,1.02,1.15,113,0,2.86,-0.48,-1,4,0.92
DOTUSDT,-1,1.9,1,TP,2,1,328,0,0,-4.35,1.57,5.07,5.07,0.87,0.82,154,0,0.54,0,-1,21,2.3
DOTUSDT,1,-2.1,0,SL,41,1,234,0,0,-2.4,5,1.54,1.54,0.84,0.6,18,0,1.93,0,1,3,1.13
DOTUSDT,-1,1.9,1,TP,13,3,596,2,0,-2.24,0.01,0.58,0.58,1.04,0.66,167,0,0.77,0.12,-1,20,0.51
DOTUSDT,1,1.9,1,TP,7,1,300,0,0,-0.7,12.75,0.79,0.79,0.96,1.54,388,0,1.01,0,1,19,1.17
DOTUSDT,-1,1.9,1,TP,27,1,282,0,0,-2.63,3.2,2.5,2.5,0.99,0.48,219,0,1.47,0,-1,1,2.43
DOTUSDT,1,-2.1,0,SL,46,4,852,0,3,-0.25,14.33,1.37,1.06,0.72,0.26,743,0,1.13,-0.76,1,2,0.49
DOTUSDT,-1,1.9,1,TP,12,1,480,0,0,-3.64,3.63,4.21,4.21,0.73,0.18,84,0,0.58,0,-1,23,1.81
DOTUSDT,-1,-2.1,0,SL,33,1,833,0,0,-1.92,0.88,0.86,0.86,0.73,0.32,128,0,0.3,0,-1,16,0.77
DOTUSDT,-1,1.9,1,TP,7,1,158,0,0,-3.35,2.83,4.18,4.18,0.67,0.44,77,0,1.58,0,-1,14,1.15
DOTUSDT,-1,-2.1,0,SL,5,3,509,0,2,0.26,1.51,1.87,1.86,2.15,1.38,132,0,5.63,-3.71,-1,23,3.72
DOTUSDT,1,1.9,1,TP,1,1,133,0,0,-0.75,0.68,0.39,0.39,1.89,2.63,317,0,4.27,0,1,19,1.31
DOTUSDT,1,1.9,1,TP,8,3,195,1,1,0.19,1.34,0.52,0.42,0.71,0.62,26,0,0.8,0.09,-1,0,0.39
DOTUSDT,-1,1.9,1,TP,62,1,153,0,0,-3.45,6.51,1.71,1.71,0.81,0.47,51,0,2.03,0,-1,10,0.72
DOTUSDT,-1,1.9,1,TP,3,1,331,0,0,-2.84,3.27,2.13,2.13,0.94,0.87,1,1,1.4,0,-1,12,1.53
DOTUSDT,1,-2.1,0,SL,9,2,680,0,1,0.03,2.73,1.36,1.15,0.61,0.35,173,0,1.84,-0.76,1,11,0.97
DOTUSDT,-1,1.9,1,TP,1,1,62,0,0,-1.11,3.44,0.31,0.31,0.83,0.39,95,0,2.37,0,-1,17,0.53
DOTUSDT,1,1.9,1,TP,2,1,172,0,0,-4.74,9.94,5.97,5.97,0.69,0.78,303,0,1.31,0,1,16,2.47
DOTUSDT,1,1.9,1,TP,4,1,322,0,0,-3.21,15.52,2.68,2.68,0.76,0.73,453,0,2.25,0,1,5,1.1
DOTUSDT,1,1.9,1,TP,8,1,712,0,0,-2.13,1.55,1.2,1.2,0.69,0.51,36,0,0.21,0,1,7,0.77
DOTUSDT,-1,1.9,1,TP,51,1,197,0,0,-2.67,6.34,1.33,1.33,1.01,0.55,216,0,1.71,0,-1,1,1.24
DOTUSDT,1,1.9,1,TP,4,1,371,0,0,-4.38,4.92,2.2,2.2,1.18,0.82,2,0,2.49,0,1,16,1.37
DOTUSDT,-1,1.9,1,TP,22,3,204,0,2,0.3,-0.68,1.18,0.97,0.87,0.42,202,0,0.37,-1.03,-1,1,0.93
DOTUSDT,1,-2.1,0,SL,25,1,241,0,0,-2.26,8.71,3.42,3.42,0.78,0.39,555,0,1.43,0,1,16,1.58
DOTUSDT,1,1.9,1,TP,23,4,233,0,3,-0.81,1.69,1.23,1.07,0.58,0.26,21,0,1.46,-0.25,1,0,0.73
DOTUSDT,-1,1.9,1,TP,5,1,263,0,0,-1.6,1.21,0.45,0.45,0.61,0.32,4,0,1.56,0,-1,11,0.32
DOTUSDT,1,1.9,1,TP,13,1,237,0,0,-2.86,4.42,1.91,1.91,0.54,0.48,11,1,1.11,0,1,0,1.15
DOTUSDT,1,-2.1,0,SL,1,3,469,0,2,2.65,-2.43,1.65,9.9,1.06,0.41,190,1,1.28,-4.69,1,12,5.98
DOTUSDT,-1,-0.955,0,TIMEOUT,142,1,356,0,0,-1.46,2.48,0.39,0.39,0.5,0.23,159,0,0.27,0,-1,17,0.31
DOTUSDT,1,1.9,1,TP,36,4,312,0,3,-0.52,1.25,0.83,0.32,0.47,0.14,176,0,1.26,-0.15,1,18,0.38
DOTUSDT,1,1.9,1,TP,7,1,315,0,0,-2.84,0.4,1.89,1.89,0.67,0.17,136,0,0.43,0,1,15,0.78
DOTUSDT,-1,1.9,1,TP,5,3,324,0,2,-1.17,0.59,8.01,3.48,1.3,1.06,99,0,2.6,-2.07,-1,14,3.06
DOTUSDT,-1,-2.1,0,SL,20,1,559,0,0,-2.26,2.93,1.55,1.55,1.28,1.09,336,0,1.99,0,-1,1,1.85
DOTUSDT,-1,1.9,1,TP,41,1,207,0,0,-1.53,3.85,0.91,0.91,0.39,1.06,790,0,0.97,0,-1,19,0.46
DOTUSDT,-1,1.9,1,TP,27,1,368,0,0,-2.55,4.35,3.88,3.88,0.4,0.13,11,0,0.9,0,-1,11,0.91
DOTUSDT,1,-0.189,0,TIMEOUT,55,1,480,0,0,-2.64,2.79,2.34,2.34,0.33,0.09,66,0,0.81,0,1,0,0.89
DOTUSDT,1,1.9,1,TP,46,1,731,0,0,-1.44,2.44,0.53,0.53,0.22,0.13,9,0,0.58,0,1,11,0.21
DOTUSDT,-1,1.9,1,TP,2,1,1511,0,0,-3.43,8.35,2.24,2.24,0.8,0.38,172,0,1.57,0,-1,19,1.04
DOTUSDT,-1,-2.1,0,SL,49,1,1657,0,0,-2.87,10.33,1.35,1.35,0.99,0.4,318,0,1.7,0,-1,8,0.94
DOTUSDT,-1,-2.1,0,SL,18,1,193,0,0,-2.86,4.24,1.72,1.72,1.36,0.69,91,0,1.76,0,-1,19,1.95
DOTUSDT,1,1.9,1,TP,18,3,369,0,2,0.49,5.21,0.92,0.84,0.36,0.35,143,1,1.07,-0.6,1,0,0.41
DOTUSDT,1,1.9,1,TP,72,2,145,0,1,-0.14,1.66,1.29,2.17,0.68,0.38,9,0,0.79,-0.58,1,15,1.56
DOTUSDT,1,1.9,1,TP,12,1,688,0,0,-2.91,3.99,1.16,1.16,0.33,0.32,164,0,0.86,0,1,6,0.38
DOTUSDT,-1,1.9,1,TP,11,1,470,0,0,-1.47,5.41,0.99,0.99,0.61,0.25,86,0,0.46,0,-1,14,0.7
DOTUSDT,-1,-2.1,0,SL,15,4,127,0,3,-1.25,0.55,1.17,1.86,0.42,0.71,85,1,0.99,0.23,-1,14,0.63
DOTUSDT,1,-0.675,0,TIMEOUT,93,1,230,0,0,-0.97,2.06,0.54,0.54,0.21,0.24,121,0,0.61,0,1,11,0.24
DOTUSDT,1,1.9,1,TP,23,1,408,0,0,-3.81,12.08,1.84,1.84,0.4,0.23,184,0,1.22,0,1,4,0.45
