symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,mfeR,maeR,mfeMaxPct,maeMaxPct,cycleAge,slowAge,slowLeft,cfLag,pullLag,entryVsZone,pullDepth,volConfirm,volEntry,atrPct,zoneAge,emaSlope,hour
APTUSDT,-1,2024-08-29 03:30,2024-08-29 06:30,6.658,6.79116,SL,13,-2.14,-1.07,0.53,1.98,1.05,3.97,2,103,971,0,1,0.15,-0.65,0.57,0.61,0.82,565,-1,3
NEARUSDT,-1,2024-08-29 19:00,2024-08-30 00:30,4.196,4.27992,SL,23,-2.14,-1.07,0.91,1.1,1.81,2.19,1,178,898,0,0,9,-4.19,3.19,3.19,1.01,596,-1,19
DOTUSDT,-1,2024-08-29 19:15,2024-08-30 07:00,4.235,4.3197,SL,48,-2.14,-1.07,0.72,1,1.44,2.01,1,321,862,0,0,9.76,-2.14,0.95,0.95,0.67,185,-1,19
BNBUSDT,-1,2024-08-30 02:15,2024-08-30 12:15,532.68,540.27,TIMEOUT,41,-1.565,-0.782,0.43,0.76,0.85,1.53,1,369,348,0,0,1.71,-1.31,2.11,2.11,0.35,17,-1,2
OPUSDT,-1,2024-09-06 22:30,2024-09-07 03:15,1.3351,1.361802,SL,20,-2.14,-1.07,0.27,1.16,0.54,2.31,4,1077,28,0,3,1.2,0.06,0.21,0.15,1,58,-1,22
SOLUSDT,-1,2024-09-08 16:30,2024-09-08 22:15,128.086,130.64772,SL,24,-2.14,-1.07,0.21,1.4,0.42,2.8,3,1132,78,0,2,0.23,0.03,1.13,1.18,0.51,36,-1,16
BTCUSDT,-1,2024-09-08 17:00,2024-09-08 22:15,54073.1,55154.562,SL,22,-2.14,-1.07,0.01,1.13,0.02,2.27,4,1174,72,0,3,10.06,0.08,0.53,0.61,0.32,207,-1,17
LINKUSDT,1,2024-09-10 19:00,2024-09-11 01:30,10.591,10.37918,SL,27,-2.14,-1.07,0.38,1.17,0.76,2.34,3,301,465,0,2,2.92,-0.26,2.7,1.12,0.59,46,1,19
FILUSDT,1,2024-09-12 04:00,2024-09-12 12:30,3.647,3.57406,SL,35,-2.14,-1.07,0.15,1.01,0.3,2.03,3,300,287,0,2,12.2,-0.8,0.53,0.9,0.52,289,1,4
ARBUSDT,1,2024-09-12 05:00,2024-09-12 15:15,0.5214,0.510972,SL,42,-2.14,-1.07,0.17,1.04,0.35,2.07,2,372,318,0,1,2.36,-0.15,0.52,0.41,0.47,91,1,5
APTUSDT,1,2024-09-13 15:45,2024-09-14 09:45,6.27,6.229,TIMEOUT,73,-0.794,-0.397,0.69,0.6,1.37,1.2,1,505,32,0,0,4.09,-3.17,2.45,2.45,0.51,84,1,15
LTCUSDT,-1,2024-09-18 15:15,2024-09-18 18:00,62.93,64.1886,SL,12,-2.14,-1.07,0.46,1.2,0.92,2.4,3,276,24,0,2,1.71,-0.77,0.45,1.09,0.41,80,-1,15
AVAXUSDT,1,2024-09-21 15:00,2024-09-22 09:30,27.598,27.04604,SL,75,-2.14,-1.07,0.66,1.03,1.32,2.06,3,250,675,0,2,1.68,0.32,1.7,2.14,0.53,44,1,15
SUIUSDT,1,2024-09-22 13:30,2024-09-22 14:30,1.5022,1.472156,SL,5,-2.14,-1.07,0.31,1.06,0.61,2.11,4,1009,1080,0,3,14.36,-0.28,5.82,3.98,1.48,363,1,13
1000PEPEUSDT,1,2024-09-23 07:00,2024-09-24 01:15,0.008147,0.007984,SL,74,-2.14,-1.07,0.42,1.13,0.85,2.26,2,398,747,0,1,7.07,0.3,0.9,0.85,0.79,751,1,7
DOGEUSDT,1,2024-09-28 15:00,2024-09-28 16:30,0.13195,0.129311,SL,7,-2.14,-1.07,0.09,1.02,0.19,2.05,1,910,158,0,0,5.55,-4.19,3.42,3.42,1.1,68,1,15
1000PEPEUSDT,1,2024-10-01 07:15,2024-10-01 13:15,0.0112319,0.011007,SL,25,-2.14,-1.07,0.98,1.11,1.96,2.21,1,1167,27,0,0,0.01,-1.9,0.69,0.69,1.11,93,1,7
TRXUSDT,-1,2024-10-01 15:00,2024-10-02 18:15,0.15406,0.15468,TIMEOUT,110,-0.542,-0.271,0.4,0.4,0.8,0.8,1,130,107,0,0,1.87,-5.27,8.89,8.89,0.26,362,-1,15
ADAUSDT,-1,2024-10-05 21:30,2024-10-06 16:45,0.3482,0.355164,SL,78,-2.14,-1.07,0.2,1.02,0.4,2.04,4,552,32,0,3,2.9,-0.21,1.35,0.52,0.41,129,-1,21
IMXUSDT,-1,2024-10-06 23:00,2024-10-07 00:30,1.505,1.5351,SL,7,-2.14,-1.07,0.08,1.12,0.15,2.23,2,642,441,0,1,5.22,-0.8,0.41,1.24,0.63,157,-1,23
TRXUSDT,1,2024-10-11 12:00,2024-10-12 00:00,0.1598,0.15965,TIMEOUT,49,-0.234,-0.117,0.53,0.08,1.06,0.17,1,375,222,0,0,0.96,-2.26,1.87,1.87,0.12,73,1,12
TONUSDT,1,2024-10-16 13:30,2024-10-17 06:45,5.2549,5.179,TIMEOUT,70,-1.584,-0.792,0.4,0.78,0.8,1.57,2,457,17,0,1,-1.27,-0.08,1.01,2.22,0.41,283,1,13
ADAUSDT,1,2024-10-23 07:15,2024-10-23 08:45,0.3668,0.359464,SL,7,-2.14,-1.07,0.18,1.05,0.35,2.1,3,258,33,0,2,3.57,-0.86,1.87,1.83,0.56,140,1,7
AVAXUSDT,-1,2024-10-25 04:15,2024-10-25 14:30,26.162,26.68524,SL,42,-2.14,-1.07,0.27,1.14,0.53,2.29,1,303,283,0,0,12.12,-3.5,3.38,3.38,0.46,217,-1,4
ARBUSDT,-1,2024-10-28 06:45,2024-10-28 08:00,0.5123,0.522546,SL,6,-2.14,-1.07,0.06,1.03,0.12,2.07,2,494,82,0,1,7.31,0.35,0.62,0.84,0.52,222,-1,6
LTCUSDT,-1,2024-11-05 14:15,2024-11-06 01:00,66.01,67.3302,SL,44,-2.14,-1.07,0.91,1.08,1.82,2.15,3,503,19,0,2,1.48,-0.17,1.05,2.28,0.54,126,-1,14
TONUSDT,1,2024-11-12 23:45,2024-11-13 02:30,5.472,5.36256,SL,12,-2.14,-1.07,0.89,1.15,1.78,2.3,4,564,727,0,3,17.3,-0.04,0.82,0.83,0.8,685,1,23
1000PEPEUSDT,1,2024-11-13 01:00,2024-11-13 01:15,0.0142901,0.014004,SL,2,-2.14,-1.07,0.13,2.03,0.27,4.06,3,695,668,0,2,10.48,-0.63,2.02,1.51,2.31,386,1,1
SUIUSDT,1,2024-11-13 11:15,2024-11-13 12:30,3.2147,3.150406,SL,6,-2.14,-1.07,0.37,1,0.74,2,1,743,760,0,0,1.15,-2.64,3.04,3.04,1.57,105,1,11
DOTUSDT,1,2024-11-13 17:30,2024-11-13 19:15,5.271,5.16558,SL,8,-2.14,-1.07,0.58,2.15,1.16,4.31,3,733,57,0,2,2.67,0.02,0.52,0.4,1.35,20,1,17
TONUSDT,1,2024-11-14 06:45,2024-11-14 11:15,5.3833,5.275634,SL,19,-2.14,-1.07,0.77,1.07,1.55,2.14,2,688,596,0,1,16.16,0.45,1.45,1.24,0.77,811,1,6
ADAUSDT,-1,2024-11-14 18:45,2024-11-14 20:15,0.5565,0.56763,SL,7,-2.14,-1.07,0.04,1.1,0.07,2.19,2,134,54,0,1,1.05,-0.22,0.72,0.61,1.15,16,-1,18
BNBUSDT,1,2024-11-16 06:30,2024-11-17 02:00,624.15,611.667,SL,79,-2.14,-1.07,0.82,1.48,1.63,2.95,3,998,271,0,2,5.28,-0.36,1.23,1.22,0.33,42,1,6
LTCUSDT,1,2024-11-18 03:45,2024-11-18 04:15,94.64,92.7472,SL,3,-2.14,-1.07,0.02,1.17,0.03,2.35,1,1143,202,0,0,11.11,-4.35,3.16,3.16,1.17,329,1,3
1000PEPEUSDT,1,2024-11-18 09:30,2024-11-18 11:00,0.0216173,0.021185,SL,7,-2.14,-1.07,0.4,1.18,0.8,2.36,3,1209,149,0,2,0.04,0.34,1.72,1.32,1.8,4,1,9
SUIUSDT,1,2024-11-19 20:30,2024-11-19 22:15,3.7825,3.70685,SL,8,-2.14,-1.07,0.05,1.5,0.09,2.99,3,1356,145,0,2,2.29,-0.37,1.59,1.22,0.96,256,1,20
DOTUSDT,1,2024-11-20 11:45,2024-11-20 12:30,6.065,5.9437,SL,4,-2.14,-1.07,0.04,1.1,0.08,2.21,4,411,573,1,2,16.42,-1.58,0.79,1.19,1.07,563,1,11
XRPUSDT,1,2024-11-20 15:00,2024-11-20 16:15,1.1245,1.10201,SL,6,-2.14,-1.07,0.31,1.45,0.62,2.9,4,1402,558,0,3,3.34,-0.1,1.35,1.07,1.23,387,1,15
DOTUSDT,1,2024-11-21 14:30,2024-11-21 15:15,5.872,5.75456,SL,4,-2.14,-1.07,0.21,1.19,0.43,2.38,4,518,466,0,3,12.75,-0.62,0.67,1.73,1.16,669,1,14
APTUSDT,1,2024-11-21 15:00,2024-11-21 15:15,12.0943,11.852414,SL,2,-2.14,-1.07,0.33,1.06,0.66,2.13,4,111,455,0,3,1.38,-0.67,1.65,1.83,1.38,176,1,15
BTCUSDT,1,2024-11-25 02:45,2024-11-25 14:45,97414.3,95466.014,SL,49,-2.14,-1.07,0.81,1.05,1.63,2.09,2,1853,8,0,1,16.27,0.15,0.56,0.38,0.36,538,1,2
BNBUSDT,1,2024-11-25 11:00,2024-11-25 13:15,665.93,652.6114,SL,10,-2.14,-1.07,0.21,1.07,0.42,2.14,3,317,82,0,2,2.51,0.1,2.16,0.57,0.56,88,1,11
FILUSDT,1,2024-11-25 11:30,2024-11-25 13:15,5.72,5.6056,SL,8,-2.14,-1.07,0.77,1.41,1.54,2.81,3,322,1313,0,2,15.24,0.11,0.94,1.05,1.25,370,1,11
SUIUSDT,1,2024-12-01 17:00,2024-12-01 20:15,3.4795,3.40991,SL,14,-2.14,-1.07,0.21,1.06,0.42,2.13,3,352,45,0,2,0.05,-0.33,0.85,2.01,0.66,98,1,17
LTCUSDT,1,2024-12-05 00:15,2024-12-05 01:00,132.22,129.5756,SL,4,-2.14,-1.07,0.29,2.26,0.59,4.52,4,525,405,0,3,13.07,-0.3,0.94,0.83,1.69,322,1,0
ADAUSDT,1,2024-12-05 17:15,2024-12-05 19:30,1.2255,1.20099,SL,10,-2.14,-1.07,0.58,1.01,1.16,2.02,4,647,343,0,3,1.44,-0.49,2.56,0.57,1.19,182,1,17
ETHUSDT,1,2024-12-06 15:30,2024-12-08 08:30,4021.63,3956.53,TIMEOUT,165,-1.759,-0.879,0.89,0.92,1.77,1.83,1,196,103,0,0,5.3,-3.22,1.77,1.77,0.74,69,1,15
IMXUSDT,-1,2024-12-21 13:15,2024-12-21 13:45,1.3782,1.405764,SL,3,-2.14,-1.07,0.43,1.18,0.86,2.35,1,657,236,0,0,10.78,-3.94,3.05,3.05,1.25,245,-1,13
TRXUSDT,-1,2024-12-21 13:15,2024-12-22 09:30,0.24323,0.248095,SL,82,-2.14,-1.07,0.39,1.1,0.79,2.19,1,327,210,0,0,4.34,-4.41,2.67,2.67,0.56,117,-1,13
AVAXUSDT,-1,2024-12-31 01:45,2024-12-31 08:15,35.323,36.02946,SL,27,-2.14,-1.07,0.59,1.01,1.17,2.02,1,446,148,0,0,7.88,-1.69,0.41,0.41,0.74,395,-1,1
OPUSDT,-1,2024-12-31 03:15,2024-12-31 13:15,1.801,1.83702,SL,41,-2.14,-1.07,0.96,1.64,1.93,3.29,4,8,177,0,3,3.73,-0.26,0.49,0.83,0.75,20,-1,3
AVAXUSDT,-1,2025-01-01 06:15,2025-01-01 15:30,35.581,36.29262,SL,38,-2.14,-1.07,0.91,1.01,1.82,2.02,4,560,23,0,3,5.92,-0.11,0.62,0.71,0.43,48,-1,6
XRPUSDT,-1,2025-01-07 15:30,2025-01-07 16:15,2.2976,2.343552,SL,4,-2.14,-1.07,0.48,1.02,0.96,2.04,1,182,370,0,0,3.56,-3.7,3.53,3.53,1.2,124,-1,15
SOLUSDT,-1,2025-01-10 17:15,2025-01-10 17:45,187.56,191.3112,SL,3,-2.14,-1.07,0.23,1.18,0.47,2.37,4,293,423,0,3,1.47,0.21,0.85,0.82,1.03,12,-1,17
LTCUSDT,-1,2025-01-11 20:15,2025-01-12 01:30,102.94,104.85,TIMEOUT,22,-1.995,-0.998,0.09,0.96,0.17,1.92,4,402,282,0,3,2.78,0.4,0.89,0.64,0.4,103,-1,20
BTCUSDT,1,2025-01-20 07:00,2025-01-20 12:15,109024.4,106843.912,SL,22,-2.14,-1.07,0.13,1.62,0.25,3.23,1,566,257,0,0,4.13,-4.83,4.43,4.43,1.06,128,1,7
NEARUSDT,-1,2025-01-20 21:30,2025-01-20 22:45,5.085,5.1867,SL,6,-2.14,-1.07,0.86,1.05,1.71,2.1,3,148,981,0,2,2.5,-0.8,0.2,0.28,1.36,16,-1,21
ARBUSDT,-1,2025-01-21 00:45,2025-01-21 10:00,0.6827,0.696354,SL,38,-2.14,-1.07,0.91,1.25,1.82,2.5,1,241,965,0,0,5.11,-2.15,1.31,1.31,1.29,31,-1,0
DOTUSDT,-1,2025-01-21 00:45,2025-01-21 09:45,6.274,6.39948,SL,37,-2.14,-1.07,0.99,1.07,1.98,2.14,1,225,880,0,0,3.7,-1.53,2.19,2.19,1.2,31,-1,0
AVAXUSDT,-1,2025-01-25 01:30,2025-01-25 15:30,35.485,36.1947,SL,57,-2.14,-1.07,0.65,1.01,1.31,2.01,4,549,23,0,3,1.8,0.22,1.23,0.91,0.66,63,-1,1
NEARUSDT,-1,2025-01-25 04:45,2025-01-26 04:15,4.955,5.0541,SL,95,-2.14,-1.07,0.95,1.12,1.9,2.24,1,561,479,0,0,4.79,-0.81,0.73,0.73,0.57,339,-1,4
DOGEUSDT,-1,2025-01-31 06:00,2025-01-31 13:00,0.32847,0.335039,SL,29,-2.14,-1.07,0.39,1.4,0.77,2.79,2,1131,1024,0,1,4.46,0.06,0.55,1.44,0.39,37,-1,6
TRXUSDT,-1,2025-02-04 05:15,2025-02-04 12:30,0.21914,0.223523,SL,30,-2.14,-1.07,0.8,1.11,1.59,2.23,1,224,186,0,0,30.37,-5.37,6.34,6.34,0.54,349,-1,5
APTUSDT,-1,2025-02-04 05:45,2025-02-04 06:15,5.9488,6.067776,SL,3,-2.14,-1.07,0,1.17,0,2.35,1,269,586,0,0,3.03,-3.15,1.82,1.82,1.38,125,-1,5
ARBUSDT,-1,2025-02-06 01:15,2025-02-06 06:45,0.4721,0.481542,SL,23,-2.14,-1.07,0.48,1.13,0.95,2.27,3,407,295,0,2,5.83,0.13,0.7,0.98,1.08,297,-1,1
BTCUSDT,-1,2025-02-09 15:00,2025-02-10 08:00,96281,97729.5,TIMEOUT,69,-1.644,-0.822,0.85,0.81,1.69,1.63,2,356,84,0,1,2.72,-0.3,0.52,1.3,0.23,19,-1,15
SUIUSDT,-1,2025-02-09 23:30,2025-02-10 00:00,2.9956,3.055512,SL,3,-2.14,-1.07,0.21,1.4,0.41,2.79,4,385,80,0,3,1.65,-0.01,1.5,1.35,1.45,38,-1,23
SOLUSDT,1,2025-02-10 14:30,2025-02-10 19:45,204.93,200.8314,SL,22,-2.14,-1.07,0.26,1.01,0.52,2.02,4,141,143,0,3,4.05,-0.15,6.68,3.03,0.85,289,1,14
TONUSDT,-1,2025-02-13 07:15,2025-02-14 03:15,3.7057,3.779814,SL,81,-2.14,-1.07,0.89,1.02,1.77,2.05,1,68,65,0,0,0.72,-1.91,0.64,0.64,0.65,71,-1,7
LINKUSDT,-1,2025-02-26 20:30,2025-02-26 22:00,15.139,15.44178,SL,7,-2.14,-1.07,0.11,1.87,0.22,3.74,2,477,361,0,1,3.68,0.29,1.85,0.94,1.44,185,-1,20
AVAXUSDT,-1,2025-02-26 20:30,2025-02-26 22:00,21.626,22.05852,SL,7,-2.14,-1.07,0.19,1.5,0.39,3.01,4,304,362,0,3,4.91,0.08,0.64,1.28,1.38,193,-1,20
NEARUSDT,-1,2025-02-26 20:30,2025-02-26 22:00,2.99,3.0498,SL,7,-2.14,-1.07,0.05,1.56,0.1,3.11,3,468,208,0,2,-1.3,0.41,0.82,1.25,1.47,148,-1,20
1000PEPEUSDT,-1,2025-03-01 11:00,2025-03-01 22:00,0.0074827,0.007632,SL,45,-2.14,-1.07,0.83,1.05,1.67,2.09,1,718,78,0,0,12.83,-4.24,3.82,3.82,0.85,302,-1,11
TONUSDT,-1,2025-03-01 15:00,2025-03-01 21:45,3.2449,3.309798,SL,28,-2.14,-1.07,0.3,1.15,0.59,2.29,4,478,78,0,3,7.12,-0.82,0.48,0.68,0.62,147,-1,15
SOLUSDT,1,2025-03-02 02:30,2025-03-02 14:15,143.22,140.3556,SL,48,-2.14,-1.07,0.66,1.08,1.31,2.15,3,134,119,0,2,4.66,0.08,1.22,1.67,0.73,144,1,2
IMXUSDT,1,2025-03-02 16:30,2025-03-02 18:30,0.7462,0.731276,SL,9,-2.14,-1.07,0.29,1.29,0.59,2.57,1,180,97,0,0,5.18,-4.43,4.9,4.9,1.29,66,1,16
APTUSDT,1,2025-03-09 08:15,2025-03-09 12:00,6.0076,5.887448,SL,16,-2.14,-1.07,0.52,1.06,1.04,2.12,4,348,34,0,3,0.17,0.03,1.11,0.51,0.67,3,1,8
OPUSDT,-1,2025-03-10 18:45,2025-03-10 19:15,0.8039,0.819978,SL,3,-2.14,-1.07,0.24,1.65,0.47,3.31,1,243,373,0,0,4.6,-3.85,3.06,3.06,1.96,7,-1,18
SUIUSDT,-1,2025-03-13 17:15,2025-03-13 22:45,2.1556,2.198712,SL,23,-2.14,-1.07,0.99,1.05,1.98,2.1,1,483,74,0,0,0.08,-2.32,1.18,1.18,1.16,189,-1,17
LINKUSDT,-1,2025-03-13 18:30,2025-03-14 01:30,12.949,13.20798,SL,29,-2.14,-1.07,0.86,1.12,1.72,2.24,4,516,43,0,3,-0.57,-0.27,0.9,0.67,0.95,225,-1,18
TRXUSDT,-1,2025-03-14 08:30,2025-03-15 12:00,0.22232,0.22348,TIMEOUT,111,-0.662,-0.331,0.59,0.61,1.17,1.22,1,495,226,0,0,43.17,-3.33,5.49,5.49,0.24,534,-1,8
AVAXUSDT,1,2025-03-17 23:00,2025-03-18 03:30,18.77,18.3946,SL,19,-2.14,-1.07,0.44,1.04,0.89,2.08,4,515,321,0,3,1.03,0.3,0.32,0.54,0.59,41,1,23
TRXUSDT,1,2025-03-20 18:15,2025-03-21 06:15,0.2339,0.2314,TIMEOUT,49,-1.209,-0.604,0.64,0.78,1.27,1.56,1,278,232,0,0,2.37,-1.46,0.73,0.73,0.5,6,1,18
DOTUSDT,1,2025-03-21 02:30,2025-03-21 11:00,4.516,4.42568,SL,35,-2.14,-1.07,0.53,1.03,1.06,2.06,1,628,647,0,0,6.29,-3.28,1.16,1.16,0.55,24,1,2
BTCUSDT,1,2025-03-25 16:30,2025-03-26 14:30,87719.9,86522,TIMEOUT,89,-1.506,-0.753,0.44,0.76,0.89,1.52,3,577,157,0,2,1.05,-0.32,0.57,0.55,0.37,118,1,16
APTUSDT,1,2025-03-27 05:45,2025-03-27 11:45,5.9984,5.878432,SL,25,-2.14,-1.07,0.34,1.18,0.69,2.36,4,1137,74,0,3,1.61,0.31,1.98,1.03,0.51,150,1,5
LTCUSDT,-1,2025-04-02 02:45,2025-04-02 07:30,82.68,84.3336,SL,20,-2.14,-1.07,0.9,1.23,1.79,2.47,1,464,718,0,0,6.85,-2.05,0.69,0.69,0.54,245,-1,2
SOLUSDT,-1,2025-04-02 03:00,2025-04-02 13:45,125.08,127.5816,SL,44,-2.14,-1.07,0.68,1.17,1.37,2.33,1,603,24,0,0,0.69,-0.73,0.78,0.78,0.57,116,-1,3
BTCUSDT,-1,2025-04-04 12:30,2025-04-04 17:45,82749.2,84404.184,SL,22,-2.14,-1.07,0.58,1.11,1.15,2.21,3,91,487,0,2,3.55,-0.37,1.01,2.31,0.61,204,-1,12
ETHUSDT,-1,2025-04-04 12:30,2025-04-04 15:15,1780.31,1815.9162,SL,12,-2.14,-1.07,0.26,1.12,0.51,2.24,2,129,498,0,1,2.08,-0.9,0.77,2.82,0.75,42,-1,12
NEARUSDT,-1,2025-04-04 12:30,2025-04-04 15:00,2.45,2.499,SL,11,-2.14,-1.07,0.57,1.16,1.14,2.33,4,693,509,0,3,2,-0.89,1.37,2.15,1.06,19,-1,12
ARBUSDT,1,2025-04-13 19:00,2025-04-13 19:30,0.309,0.30282,SL,3,-2.14,-1.07,0.1,1.93,0.19,3.85,4,382,162,0,3,10.71,-0.19,1.04,1.22,0.73,273,1,19
SOLUSDT,1,2025-04-14 05:30,2025-04-14 15:30,132.21,129.5658,SL,41,-2.14,-1.07,0.96,1.47,1.91,2.94,3,424,173,0,2,0.69,-0.04,0.62,0.83,0.95,130,1,5
BTCUSDT,1,2025-04-15 05:15,2025-04-15 19:00,85511.6,84068.4,TIMEOUT,56,-1.828,-0.914,0.54,0.88,1.09,1.77,1,518,52,0,0,4.03,-1.43,1.25,1.25,0.29,135,1,5
AVAXUSDT,-1,2025-04-18 17:00,2025-04-19 04:15,18.957,19.308,TIMEOUT,46,-1.992,-0.996,0.06,0.95,0.13,1.91,2,260,39,0,1,14.95,-0.14,0.61,0.82,0.39,502,-1,17
XRPUSDT,-1,2025-04-20 09:15,2025-04-21 00:00,2.0609,2.0834,TIMEOUT,60,-1.232,-0.616,0.57,0.72,1.15,1.44,1,374,19,0,0,9.65,-1.83,0.7,0.7,0.25,351,-1,9
BNBUSDT,1,2025-04-21 00:45,2025-04-21 18:00,597.42,595.57,TIMEOUT,70,-0.45,-0.225,0.93,0.28,1.85,0.56,1,305,321,0,0,4.88,-4.25,3.17,3.17,0.2,235,1,0
TRXUSDT,1,2025-04-21 20:45,2025-04-22 12:30,0.24594,0.24384,TIMEOUT,64,-0.994,-0.497,0.69,0.5,1.37,1,1,106,262,0,0,1.84,-2.25,0.41,0.41,0.26,45,1,20
AVAXUSDT,1,2025-04-25 16:30,2025-04-25 19:30,22.681,22.22738,SL,13,-2.14,-1.07,0.22,1.11,0.43,2.22,2,585,277,0,1,3.16,-0.78,0.98,1.14,0.9,107,1,16
AVAXUSDT,1,2025-04-27 01:15,2025-04-27 02:45,22.488,22.03824,SL,7,-2.14,-1.07,0.1,1.01,0.2,2.02,3,716,152,0,2,3.31,-0.56,2,4.45,0.6,237,1,1
BNBUSDT,-1,2025-04-27 03:15,2025-04-27 21:15,601.17,606.13,TIMEOUT,73,-0.965,-0.483,0.44,0.45,0.88,0.89,1,195,760,0,0,4.65,-1.89,0.45,0.45,0.25,21,-1,3
FILUSDT,-1,2025-04-28 17:00,2025-04-28 19:00,2.712,2.76624,SL,9,-2.14,-1.07,0,1.03,0,2.06,3,137,312,0,2,0.33,-0.3,1.31,0.79,0.78,114,-1,17
BNBUSDT,-1,2025-04-29 14:00,2025-05-01 10:00,602.69,604.11,TIMEOUT,177,-0.376,-0.188,0.97,0.15,1.94,0.3,4,430,421,0,3,3.76,-0.73,0.73,1.33,0.24,253,-1,14
1000PEPEUSDT,-1,2025-04-30 02:15,2025-04-30 10:45,0.0088493,0.009026,SL,35,-2.14,-1.07,0.41,1.04,0.83,2.08,4,136,738,0,3,4.44,-0.32,0.44,0.73,0.78,385,-1,2
NEARUSDT,-1,2025-05-07 18:00,2025-05-07 22:30,2.24,2.2848,SL,19,-2.14,-1.07,0.42,1.05,0.85,2.1,4,389,33,0,3,3.2,-1.87,0.71,5.9,0.85,39,-1,18
DOTUSDT,-1,2025-05-07 18:00,2025-05-07 23:00,3.898,3.97596,SL,21,-2.14,-1.07,0.19,1.06,0.38,2.13,3,692,18,0,2,3.02,-1,1.11,3.22,0.53,296,-1,18
IMXUSDT,1,2025-05-12 07:45,2025-05-12 08:30,0.7495,0.73451,SL,4,-2.14,-1.07,0.06,1,0.12,2,3,394,90,0,2,14.03,-0.85,1.6,1.1,1.18,295,1,7
APTUSDT,1,2025-05-12 13:30,2025-05-12 14:15,6.0133,5.893034,SL,4,-2.14,-1.07,0.56,1.03,1.13,2.06,2,413,81,0,1,8.39,0.47,1.41,2.64,0.98,262,1,13
BNBUSDT,1,2025-05-13 17:45,2025-05-14 15:00,662.02,654.7,TIMEOUT,86,-1.246,-0.623,0.74,0.85,1.48,1.69,1,761,136,0,0,1.14,-1.33,0.42,0.42,0.43,210,1,17
LTCUSDT,-1,2025-05-20 07:45,2025-05-21 05:30,93.86,95.7372,SL,88,-2.14,-1.07,0.89,1.02,1.78,2.03,1,480,90,0,0,3.4,-3.82,3.34,3.34,0.83,2,-1,7
ADAUSDT,-1,2025-05-20 13:15,2025-05-20 20:45,0.7276,0.742152,SL,31,-2.14,-1.07,0.32,1.2,0.63,2.39,2,490,78,0,1,17.51,-0.43,1.46,0.87,0.51,674,-1,13
IMXUSDT,-1,2025-05-20 13:45,2025-05-20 20:00,0.6348,0.647496,SL,26,-2.14,-1.07,0.89,1.09,1.78,2.19,3,506,114,0,2,4.12,-0.63,0.92,5.2,0.77,213,-1,13
OPUSDT,-1,2025-05-20 14:00,2025-05-20 17:45,0.6984,0.712368,SL,16,-2.14,-1.07,0.14,1.1,0.27,2.21,2,506,124,0,1,1.5,-0.55,1.02,1.37,0.85,57,-1,14
TONUSDT,-1,2025-05-26 15:15,2025-05-27 15:45,2.9621,2.9969,TIMEOUT,99,-1.315,-0.657,0.71,0.87,1.42,1.75,4,259,76,0,3,3.06,-0.17,1.02,0.78,0.41,51,-1,15
ADAUSDT,-1,2025-05-27 05:45,2025-05-27 08:15,0.7551,0.770202,SL,11,-2.14,-1.07,0.01,1.11,0.01,2.21,2,314,665,0,1,3.22,0.32,0.54,0.48,0.46,75,-1,5
DOTUSDT,-1,2025-05-28 21:15,2025-05-28 23:15,4.479,4.56858,SL,9,-2.14,-1.07,0.04,1.07,0.09,2.14,3,474,497,1,1,2.23,0.03,1.17,0.79,0.65,128,-1,21
TRXUSDT,1,2025-05-29 09:45,2025-05-30 01:00,0.27576,0.27233,TIMEOUT,62,-1.384,-0.692,0.43,0.8,0.87,1.59,4,218,19,0,3,1.28,0.2,2.02,1.29,0.29,20,1,9
BNBUSDT,-1,2025-06-01 08:00,2025-06-01 21:30,652.14,657.34,TIMEOUT,55,-0.937,-0.469,0.38,0.51,0.77,1.03,1,208,105,0,0,3.48,-1.68,2.1,2.1,0.21,52,-1,8
OPUSDT,-1,2025-06-02 05:00,2025-06-02 07:15,0.6398,0.652596,SL,10,-2.14,-1.07,0.58,1.04,1.16,2.08,4,307,82,0,3,3.01,-0.15,1.55,1.08,0.61,125,-1,5
1000PEPEUSDT,-1,2025-06-02 12:00,2025-06-02 14:30,0.0115102,0.01174,SL,11,-2.14,-1.07,0.43,1.19,0.87,2.37,2,331,43,0,1,13.11,-0.12,1.69,0.6,0.76,269,-1,12
AVAXUSDT,-1,2025-06-02 12:30,2025-06-02 21:45,20.472,20.88144,SL,38,-2.14,-1.07,0.32,1.01,0.64,2.03,3,343,30,0,2,1.48,0.39,0.82,1.04,0.61,80,-1,12
SOLUSDT,-1,2025-06-02 15:15,2025-06-02 22:00,153.01,156.0702,SL,28,-2.14,-1.07,0.44,1.04,0.88,2.08,2,464,32,0,1,9.88,-0.43,1.11,1.16,0.68,310,-1,15
BNBUSDT,1,2025-06-04 03:30,2025-06-04 22:30,669.33,663.19,TIMEOUT,77,-1.057,-0.529,0.19,0.57,0.37,1.14,1,110,76,0,0,8.25,-2.51,0.49,0.49,0.22,322,1,3
ADAUSDT,1,2025-06-08 16:00,2025-06-09 05:00,0.6711,0.657678,SL,53,-2.14,-1.07,0.58,1.07,1.16,2.13,1,186,343,0,0,0.76,-1.11,1.03,1.03,0.55,10,1,16
