symbol,S,time,pnl,exitType,fastCycleLen,entryVsZone,pullDepth
ADAUSDT,1,1656207000,1.9,TP,3,5.41,-0.53
ADAUSDT,-1,1656857700,-2.1,SL,3,2.96,-0.49
ADAUSDT,1,1657102500,1.9,TP,2,1.88,-0.2
ADAUSDT,1,1659881700,1.9,TP,2,5.01,-0.42
ADAUSDT,-1,1660732200,1.9,TP,1,1.02,-1.97
ADAUSDT,1,1661910300,-2.1,SL,1,5.26,-1.78
ADAUSDT,-1,1663713900,-2.1,SL,4,3.8,-0.07
ADAUSDT,-1,1664298000,1.9,TP,1,0.69,-3.02
ADAUSDT,-1,1665763200,1.9,TP,1,4.34,-3.38
ADAUSDT,-1,1668942000,1.9,TP,1,3.47,-2.22
ADAUSDT,-1,1670794200,1.9,TP,1,3.47,-2.68
ADAUSDT,-1,1671466500,1.9,TP,3,2.06,-2.14
ADAUSDT,1,1672028100,1.9,TP,3,3.36,-0.07
ADAUSDT,1,1673482500,1.9,TP,1,1.02,-1.84
ADAUSDT,1,1673833500,-2.1,SL,1,1.59,-2.16
ADAUSDT,1,1674990000,1.9,TP,2,3.83,-1.28
ADAUSDT,1,1675286100,1.9,TP,1,1.27,-2.6
ADAUSDT,-1,1677496500,1.9,TP,4,-0.82,0.35
ADAUSDT,-1,1677729600,1.9,TP,2,1.76,0.1
ADAUSDT,1,1679404500,1.9,TP,1,5.05,-3.87
ADAUSDT,1,1680256800,1.9,TP,1,6.34,-1.65
ADAUSDT,-1,1681886700,1.9,TP,1,4.12,-2.2
ADAUSDT,-1,1687921200,1.9,TP,1,0.29,-1.44
ADAUSDT,1,1688223600,1.9,TP,4,-0.8,-0.04
ADAUSDT,1,1689262200,1.9,TP,1,7.73,-7.01
ADAUSDT,-1,1690191900,-1.217,TIMEOUT,1,4.84,-4.4
ADAUSDT,1,1690551900,1.9,TP,3,5.89,-0.3
ADAUSDT,1,1693319400,-2.1,SL,1,7.14,-6.85
ADAUSDT,-1,1694014200,-2.1,SL,2,0.12,-0.07
ADAUSDT,1,1698251400,1.9,TP,2,11.26,0.39
ADAUSDT,1,1699414200,1.9,TP,4,4.87,-0.74
ADAUSDT,1,1701648900,1.9,TP,1,3.82,-1.63
ADAUSDT,1,1704921300,1.9,TP,1,4.13,-3.43
ADAUSDT,-1,1705501800,1.9,TP,4,1.44,-0.03
ADAUSDT,-1,1706205600,-2.1,SL,3,1.5,0.39
ADAUSDT,1,1706546700,1.9,TP,1,3.72,-3.95
ADAUSDT,-1,1707280200,1.9,TP,1,3.82,-3.11
ADAUSDT,1,1708205400,1.9,TP,1,3.26,-3.05
ADAUSDT,-1,1708662600,1.9,TP,3,8.07,0.12
ADAUSDT,1,1709303400,1.9,TP,4,0.97,-0.05
ADAUSDT,-1,1709916300,-2.1,SL,3,1.93,-0.33
ADAUSDT,-1,1710778500,1.9,TP,4,11.12,-0.22
ADAUSDT,1,1712564100,1.9,TP,1,6.14,-4.91
ADAUSDT,-1,1712925900,1.9,TP,1,4,-3.15
ADAUSDT,1,1714744800,1.9,TP,1,8.16,-2.59
ADAUSDT,-1,1718007300,-2.1,SL,3,2.9,-0.57
ADAUSDT,-1,1721865600,1.9,TP,1,3.43,-0.8
ADAUSDT,1,1722221100,-2.1,SL,1,7.16,-4.64
ADAUSDT,-1,1722609900,1.9,TP,1,4.58,-3.16
ADAUSDT,1,1723348800,-2.1,SL,1,15.94,-1.5
ADAUSDT,1,1724115600,1.9,TP,1,4.27,-2.42
ADAUSDT,1,1726079400,1.9,TP,1,3.49,-1.59
ADAUSDT,-1,1728163800,-2.1,SL,4,2.9,-0.21
ADAUSDT,1,1729667700,-2.1,SL,3,3.57,-0.86
ADAUSDT,-1,1731609900,-2.1,SL,2,1.05,-0.22
ADAUSDT,1,1733418900,-2.1,SL,4,1.44,-0.49
ADAUSDT,-1,1735494300,1.9,TP,1,0.18,-2.08
ADAUSDT,-1,1737414900,1.9,TP,1,2.53,-0.31
ADAUSDT,-1,1737932400,1.9,TP,1,3.44,-4.05
ADAUSDT,-1,1740332700,1.9,TP,4,9.2,-0.54
ADAUSDT,-1,1741881600,1.9,TP,1,3.19,-1.48
ADAUSDT,-1,1744137000,1.9,TP,3,1.6,-1.22
ADAUSDT,1,1747035900,1.9,TP,2,0.67,-0.51
ADAUSDT,-1,1747746900,-2.1,SL,2,17.51,-0.43
ADAUSDT,-1,1748324700,-2.1,SL,2,3.22,0.32
ADAUSDT,-1,1748406600,1.9,TP,2,2.89,0.44
ADAUSDT,-1,1748764800,1.9,TP,1,16.79,-2.35
ADAUSDT,1,1749398400,-2.1,SL,1,0.76,-1.11
ADAUSDT,-1,1755827100,1.9,TP,4,9.43,-0.25
ADAUSDT,-1,1762095600,1.9,TP,1,2.48,-2.03
ADAUSDT,-1,1762965000,1.9,TP,1,1.18,-2.65
ADAUSDT,-1,1763055000,1.9,TP,1,4.51,-3.47
ADAUSDT,-1,1763656200,1.9,TP,1,3.39,-3.68
ADAUSDT,1,1764180900,-2.1,SL,1,6.01,-4.1
ADAUSDT,-1,1764548100,1.9,TP,1,5.69,-5.85
ADAUSDT,-1,1766469600,1.9,TP,1,0.28,-1.42
ADAUSDT,1,1766972700,1.9,TP,1,6.93,-2.24
ADAUSDT,-1,1768729500,1.9,TP,2,1.69,0.02
ADAUSDT,-1,1770146100,-2.1,SL,3,-1.48,0.3
ADAUSDT,-1,1770714000,1.9,TP,4,2.81,0.38
ADAUSDT,1,1772172900,-2.1,SL,3,-1.44,-0.31
ADAUSDT,-1,1775098800,1.9,TP,1,4.21,-2.4
ADAUSDT,-1,1775960100,1.9,TP,1,3.42,-2.61
ADAUSDT,1,1777832100,1.9,TP,3,5.94,-0.65
ADAUSDT,1,1778256900,1.9,TP,1,4.46,-1.63
ADAUSDT,1,1778424300,1.9,TP,1,2.31,-1.83
ADAUSDT,-1,1780065900,-2.1,SL,2,2.64,-0.18
ADAUSDT,-1,1780242300,1.9,TP,1,3.92,-1.87
ADAUSDT,-1,1782819900,-2.1,SL,2,1.39,-1.4
ADAUSDT,1,1784569500,1.9,TP,1,3.73,-1.83
ADAUSDT,-1,1785163500,1.9,TP,1,4.36,-3.55
LINKUSDT,-1,1607255100,1.9,TP,3,3.15,0
LINKUSDT,-1,1607344200,1.9,TP,3,1.63,0.45
LINKUSDT,1,1608127200,-2.1,SL,1,3.67,-5.1
LINKUSDT,-1,1609461000,-2.1,SL,3,-0.64,-0.05
LINKUSDT,1,1610905500,1.9,TP,1,10.27,-2.22
LINKUSDT,1,1612494000,1.9,TP,1,3.84,-1.96
LINKUSDT,-1,1614290400,1.9,TP,1,2.29,-2.25
LINKUSDT,1,1616174100,-2.1,SL,4,0.47,-0.34
LINKUSDT,-1,1616614200,1.9,TP,1,5.47,-3.92
LINKUSDT,1,1617005700,1.9,TP,1,7.92,-2.42
LINKUSDT,1,1617221700,1.9,TP,1,2.24,-1.84
LINKUSDT,1,1618137900,1.9,TP,2,19.07,0.24
LINKUSDT,1,1618324200,1.9,TP,1,1.58,-1.93
LINKUSDT,1,1619765100,1.9,TP,1,19.16,-2.31
LINKUSDT,1,1620032400,-2.1,SL,3,30.26,-0.64
LINKUSDT,1,1620130500,1.9,TP,3,-0.75,-0.36
LINKUSDT,-1,1621607400,1.9,TP,1,5.13,-2.27
LINKUSDT,-1,1623087000,1.9,TP,1,1.71,-2.52
LINKUSDT,-1,1623335400,1.9,TP,1,0.03,-1.57
LINKUSDT,1,1625545800,1.9,TP,1,3.23,-3.69
LINKUSDT,1,1627081200,1.9,TP,1,5.71,-3.61
LINKUSDT,1,1627259400,1.9,TP,1,12.07,-4.45
LINKUSDT,1,1627606800,1.9,TP,2,0.33,-2.9
LINKUSDT,1,1627661700,1.9,TP,1,3.23,-4.38
LINKUSDT,1,1627916400,1.9,TP,1,7.14,-2.02
LINKUSDT,1,1628275500,-2.1,SL,3,1.98,-1.04
LINKUSDT,1,1628836200,1.9,TP,1,6.98,-2.32
LINKUSDT,1,1629065700,1.9,TP,1,5.56,-2.91
LINKUSDT,-1,1630260900,-2.1,SL,4,1.1,-0.22
LINKUSDT,-1,1630382400,-2.1,SL,2,0.08,0.36
LINKUSDT,1,1630855800,1.9,TP,1,2.15,-1.71
LINKUSDT,1,1635139800,1.9,TP,1,22.8,-1.68
LINKUSDT,1,1636267500,1.9,TP,2,7.47,0.14
LINKUSDT,1,1636548300,1.9,TP,2,-0.56,0.2
LINKUSDT,1,1636628400,-2.1,SL,3,2.55,-0.48
LINKUSDT,-1,1636993800,1.9,TP,1,7.94,-2.03
LINKUSDT,-1,1637551800,1.9,TP,1,2.95,-2.12
LINKUSDT,-1,1638551700,1.9,TP,1,1.8,-2.25
LINKUSDT,1,1641573000,1.9,TP,1,7.15,-2.19
LINKUSDT,1,1641696300,1.9,TP,1,11.14,-2.51
LINKUSDT,-1,1642715100,-2.1,SL,1,5.05,-5.22
LINKUSDT,1,1643299200,-2.1,SL,2,3.17,-0.18
LINKUSDT,1,1644204600,1.9,TP,1,3.44,-2.47
LINKUSDT,1,1644419700,-2.1,SL,4,0.89,-0.7
LINKUSDT,1,1646063100,1.9,TP,1,0.14,-3.58
LINKUSDT,1,1647850500,-2.1,SL,1,4.18,-3.59
LINKUSDT,-1,1649943900,1.9,TP,1,1.02,-2.16
LINKUSDT,1,1650167100,1.9,TP,1,1.78,-1.95
LINKUSDT,1,1650549600,-2.1,SL,3,5.27,-0.27
LINKUSDT,-1,1650982500,1.9,TP,1,5.69,-2.99
LINKUSDT,-1,1651158000,1.9,TP,3,-3.23,1.35
LINKUSDT,-1,1653483600,1.9,TP,4,0.18,-0.05
LINKUSDT,1,1654624800,1.9,TP,1,4.06,-2.43
LINKUSDT,1,1655988300,-2.1,SL,3,13.06,0.43
LINKUSDT,-1,1656450000,1.9,TP,3,2.15,0.12
LINKUSDT,-1,1656681300,-2.1,SL,3,0.51,0.03
LINKUSDT,1,1658122200,1.9,TP,1,8.21,-3.31
LINKUSDT,-1,1658518200,-2.1,SL,1,3.16,-3.2
LINKUSDT,1,1659891600,1.9,TP,1,18.06,-2.81
LINKUSDT,1,1660137300,1.9,TP,1,2.9,-4.76
LINKUSDT,1,1661910300,1.9,TP,1,0.72,-1.77
LINKUSDT,1,1662068700,1.9,TP,1,1.91,-1.99
LINKUSDT,1,1662291000,1.9,TP,1,6.66,-3.5
LINKUSDT,1,1664238600,1.9,TP,1,8.76,-1.62
LINKUSDT,-1,1665447300,1.9,TP,1,5.39,-3.69
LINKUSDT,-1,1665773100,-2.1,SL,1,4.98,-2.45
LINKUSDT,1,1666554300,-2.1,SL,1,3.55,-2.24
LINKUSDT,1,1666711800,1.9,TP,1,2.32,-1.86
LINKUSDT,1,1666977300,1.9,TP,1,5.59,-2.24
LINKUSDT,-1,1670795100,1.9,TP,1,4.88,-1.97
LINKUSDT,1,1672801200,-1.555,TIMEOUT,1,5.01,-3.66
LINKUSDT,1,1673480700,-2.1,SL,1,1.98,-2.86
LINKUSDT,1,1675447200,-0.665,TIMEOUT,3,8.14,0.21
LINKUSDT,1,1675929600,1.9,TP,1,7.68,-5.16
LINKUSDT,-1,1676239200,1.9,TP,1,4.42,-4.34
LINKUSDT,1,1676650500,1.9,TP,4,0.46,0.02
LINKUSDT,-1,1678524300,1.9,TP,3,13.43,-1.43
LINKUSDT,1,1679248800,-2.1,SL,4,11.95,-0.3
LINKUSDT,1,1679402700,1.9,TP,1,13.12,-4.16
LINKUSDT,-1,1679925600,1.9,TP,1,2.5,-2.03
LINKUSDT,-1,1680979500,-1.013,TIMEOUT,2,0.61,-3.89
LINKUSDT,1,1684082700,1.9,TP,4,0.7,0.3
LINKUSDT,-1,1684894500,1.9,TP,3,0.79,-0.36
LINKUSDT,-1,1686363300,1.9,TP,1,6.39,-1.81
LINKUSDT,1,1687500000,1.9,TP,1,0.67,-4.77
LINKUSDT,-1,1688650200,1.9,TP,1,3.83,-2.29
LINKUSDT,1,1690680600,-1.316,TIMEOUT,2,13.69,0.43
LINKUSDT,-1,1690993800,1.9,TP,1,2.73,-1.12
LINKUSDT,-1,1691427600,-2.1,SL,3,7.01,0.03
LINKUSDT,-1,1692052200,1.9,TP,3,0.33,0.27
LINKUSDT,-1,1693503000,-2.1,SL,1,3.2,-1.77
LINKUSDT,-1,1693593000,-2.1,SL,3,2.57,-0.42
LINKUSDT,1,1695409200,1.9,TP,2,0.42,-3.81
LINKUSDT,1,1695612600,1.9,TP,1,4.83,-0.91
LINKUSDT,-1,1697111100,1.9,TP,3,10.26,-0.2
LINKUSDT,1,1698194700,1.9,TP,1,4.43,-4.31
LINKUSDT,1,1698639300,-2.1,SL,2,2.51,0.24
LINKUSDT,-1,1700148600,1.9,TP,4,0.35,-1.58
LINKUSDT,1,1703336400,-2.1,SL,1,5.91,-4.13
LINKUSDT,-1,1704068100,-1.641,TIMEOUT,3,0.12,-0.5
LINKUSDT,1,1705455000,1.9,TP,1,6.72,-2.98
LINKUSDT,1,1706796900,1.9,TP,1,16.19,-1.57
LINKUSDT,1,1709622900,-2.1,SL,3,1.86,0.13
LINKUSDT,-1,1710472500,-2.1,SL,4,1.53,-3.91
LINKUSDT,-1,1711950300,1.9,TP,1,3.95,-5.12
LINKUSDT,-1,1712928600,1.9,TP,1,12.89,-4.58
LINKUSDT,-1,1715353200,1.9,TP,1,3.82,-3.77
LINKUSDT,-1,1717326000,1.9,TP,3,5.09,-0.46
LINKUSDT,-1,1717783200,-2.1,SL,1,7.36,-8.35
LINKUSDT,1,1722220200,-2.1,SL,1,5.32,-3.13
LINKUSDT,-1,1722605400,1.9,TP,3,8.47,1.4
LINKUSDT,1,1723284000,1.9,TP,4,13.24,-0.71
LINKUSDT,1,1723739400,-2.1,SL,4,4.44,0.03
LINKUSDT,1,1724227200,-2.1,SL,3,5.3,0.21
LINKUSDT,-1,1724956200,1.9,TP,1,7.84,-3.35
LINKUSDT,-1,1725372900,1.9,TP,1,8.69,-3.3
LINKUSDT,-1,1725538500,1.9,TP,3,2.13,-0.43
LINKUSDT,1,1725994800,-2.1,SL,3,2.92,-0.26
LINKUSDT,1,1727354700,1.9,TP,2,12.96,0.44
LINKUSDT,1,1729422000,1.9,TP,1,26.98,-3.52
LINKUSDT,1,1732894200,1.9,TP,4,19.47,-0.24
LINKUSDT,1,1733513400,1.9,TP,1,18.84,-2.46
LINKUSDT,1,1733651100,1.9,TP,4,18.08,-0.11
LINKUSDT,1,1737297900,1.9,TP,1,12.05,-4.49
LINKUSDT,1,1737387900,1.9,TP,3,1.44,0.01
LINKUSDT,-1,1738095300,1.9,TP,1,4.05,-1.48
LINKUSDT,-1,1740601800,-2.1,SL,2,3.68,0.29
LINKUSDT,-1,1741890600,-2.1,SL,4,-0.57,-0.27
LINKUSDT,1,1743615000,1.9,TP,3,0.89,0.32
LINKUSDT,1,1745318700,1.9,TP,1,6.6,-1.65
LINKUSDT,1,1747026900,1.9,TP,4,1.3,0.36
LINKUSDT,1,1747154700,1.9,TP,1,1.12,-1.38
LINKUSDT,1,1750928400,-2.1,SL,3,1.56,1.04
LINKUSDT,1,1751125500,1.9,TP,1,3.13,-3.39
LINKUSDT,1,1752399000,1.9,TP,4,20.85,-0.26
LINKUSDT,1,1752958800,1.9,TP,3,1.87,-0.04
LINKUSDT,1,1755005400,1.9,TP,1,11.45,-2.79
LINKUSDT,1,1755873900,1.9,TP,1,5.69,-2.24
LINKUSDT,1,1756063800,-2.1,SL,2,-1.71,-0.4
LINKUSDT,-1,1756442700,1.9,TP,4,0.13,-1.68
LINKUSDT,-1,1758767400,1.9,TP,4,1.83,-0.55
LINKUSDT,-1,1759033800,-1.248,TIMEOUT,4,13.3,-0.08
LINKUSDT,1,1759309200,1.9,TP,1,7.21,-4.41
LINKUSDT,1,1759760100,1.9,TP,1,4.1,-2.73
LINKUSDT,-1,1760112900,1.9,TP,1,1.98,-2.92
LINKUSDT,1,1761475500,1.9,TP,1,1.48,-1.25
LINKUSDT,-1,1761826500,1.9,TP,1,4.82,-2.64
LINKUSDT,-1,1762138800,1.9,TP,1,3.65,-3.36
LINKUSDT,-1,1762964100,-2.1,SL,1,5.17,-3.37
LINKUSDT,-1,1763052300,1.9,TP,1,6.39,-2.57
LINKUSDT,-1,1763656200,-2.1,SL,1,2.71,-3.73
LINKUSDT,-1,1764548100,1.9,TP,1,5.34,-6
LINKUSDT,1,1765399500,-2.1,SL,4,3.84,-0.11
LINKUSDT,-1,1765692900,1.9,TP,2,10.4,-0.87
LINKUSDT,-1,1766286900,1.9,TP,4,1.8,-0.12
LINKUSDT,-1,1768779900,1.9,TP,1,7.6,-5.81
LINKUSDT,1,1773531900,1.9,TP,3,0.49,-3.32
LINKUSDT,-1,1775368800,-2.1,SL,1,6.45,-4.47
LINKUSDT,1,1776267000,1.9,TP,3,2.92,0.06
LINKUSDT,1,1778258700,1.9,TP,1,4.93,-1.75
LINKUSDT,1,1781473500,1.9,TP,1,4.98,-4.36
LINKUSDT,1,1784032200,1.9,TP,1,1.93,-3.09
LINKUSDT,-1,1785481200,1.9,TP,1,0.95,-2.8
SUIUSDT,1,1683289800,-2.1,SL,2,2.73,-0.85
SUIUSDT,-1,1684683000,1.9,TP,1,5.5,-5.44
SUIUSDT,-1,1685939400,1.9,TP,2,0.36,-2.27
SUIUSDT,-1,1686358800,1.9,TP,1,5.44,-3.05
SUIUSDT,1,1687157100,1.9,TP,1,0.77,-2.18
SUIUSDT,1,1687293900,1.9,TP,1,5.16,-1.35
SUIUSDT,-1,1687739400,1.9,TP,3,18.59,-0.31
SUIUSDT,-1,1688953500,1.9,TP,1,3.42,-2.61
SUIUSDT,1,1689419700,-2.1,SL,3,6.07,-0.2
SUIUSDT,1,1689584400,-2.1,SL,4,1.86,-0.14
SUIUSDT,-1,1690476300,-0.874,TIMEOUT,1,1,-1.56
SUIUSDT,-1,1690616700,-1.435,TIMEOUT,2,4.38,0.05
SUIUSDT,-1,1690868700,-2.1,SL,4,2.16,0.15
SUIUSDT,-1,1694093400,-2.1,SL,2,1.06,-0.11
SUIUSDT,1,1694821500,1.9,TP,1,2.73,-1.54
SUIUSDT,1,1696145400,1.9,TP,4,-0.62,-0.19
SUIUSDT,-1,1697705100,-2.1,SL,1,4.87,-2.68
SUIUSDT,1,1698465600,1.9,TP,1,1.55,-1.42
SUIUSDT,-1,1705582800,-2.1,SL,1,8.05,-3.7
SUIUSDT,1,1706273100,1.9,TP,4,2.78,-0.14
SUIUSDT,1,1707116400,1.9,TP,1,4.73,-1.24
SUIUSDT,-1,1708682400,1.9,TP,4,3.53,-0.36
SUIUSDT,1,1710718200,1.9,TP,3,12.32,-0.92
SUIUSDT,1,1711674900,1.9,TP,1,3.49,-2.03
SUIUSDT,-1,1712034900,1.9,TP,1,3.35,-2.35
SUIUSDT,-1,1712268900,1.9,TP,1,22.58,-1.6
SUIUSDT,1,1713516300,1.9,TP,1,6.14,-2.65
SUIUSDT,-1,1714721400,1.9,TP,1,3.69,-2.88
SUIUSDT,1,1715101200,-2.1,SL,3,2.91,-0.58
SUIUSDT,-1,1716866100,1.9,TP,1,3.12,-2.11
SUIUSDT,-1,1717992900,1.9,TP,1,7.2,-2.67
SUIUSDT,-1,1718380800,1.9,TP,1,10.65,-4.6
SUIUSDT,-1,1718604000,1.9,TP,1,3.74,-2.99
SUIUSDT,-1,1719544500,1.9,TP,1,2.98,-0.91
SUIUSDT,-1,1722270600,1.9,TP,1,1.16,-2.88
SUIUSDT,1,1723434300,-2.1,SL,4,1.81,0.13
SUIUSDT,1,1726551900,1.9,TP,1,1.68,-2.98
SUIUSDT,1,1727011800,-2.1,SL,4,14.36,-0.28
SUIUSDT,1,1727196300,1.9,TP,1,4.41,-1.56
SUIUSDT,-1,1729811700,1.9,TP,1,15.29,-1.49
SUIUSDT,1,1731496500,-2.1,SL,1,1.15,-2.64
SUIUSDT,1,1732048200,-2.1,SL,3,2.29,-0.37
SUIUSDT,1,1733072400,-2.1,SL,3,0.05,-0.33
SUIUSDT,1,1734426000,1.9,TP,3,4.5,0.19
SUIUSDT,1,1737223200,1.9,TP,1,4.57,-2.17
SUIUSDT,-1,1737582300,1.9,TP,1,3.06,-1.43
SUIUSDT,-1,1737754200,1.9,TP,1,5.49,-3.37
SUIUSDT,-1,1738084500,1.9,TP,3,16.68,-0.56
SUIUSDT,-1,1739143800,-2.1,SL,4,1.65,-0.01
SUIUSDT,1,1739392200,1.9,TP,1,3.12,-2.52
SUIUSDT,-1,1741886100,-2.1,SL,1,0.08,-2.32
SUIUSDT,1,1742910300,1.9,TP,3,7.95,-0.75
SUIUSDT,-1,1743397200,1.9,TP,4,1.91,0.18
SUIUSDT,1,1745307900,1.9,TP,1,9.33,-2.27
SUIUSDT,1,1746670500,1.9,TP,1,4.36,-4.11
SUIUSDT,-1,1748277900,1.9,TP,1,0.72,-1.84
SUIUSDT,-1,1748997900,1.9,TP,3,1.44,0.05
SUIUSDT,-1,1751915700,-1.869,TIMEOUT,4,-0.98,0.27
SUIUSDT,1,1753251300,-2.1,SL,2,1.23,0.07
SUIUSDT,-1,1756450800,1.9,TP,1,5.44,-3.7
SUIUSDT,-1,1756683900,1.9,TP,1,0.21,-2.6
SUIUSDT,1,1757047500,1.9,TP,1,11.28,-2.47
SUIUSDT,1,1757483100,1.9,TP,2,2.1,-0.28
SUIUSDT,-1,1758770100,1.9,TP,1,1.14,-1.91
SUIUSDT,-1,1760112000,1.9,TP,1,4.46,-3.45
SUIUSDT,-1,1762095600,1.9,TP,1,3.69,-1.56
SUIUSDT,-1,1763656200,1.9,TP,1,5.48,-3.82
SUIUSDT,1,1765399500,-2.1,SL,2,1.32,0.3
SUIUSDT,1,1767778200,-2.1,SL,4,12.19,-0.37
SUIUSDT,-1,1768088700,-2.1,SL,4,4.01,-0.27
SUIUSDT,-1,1770146100,-2.1,SL,3,-1.59,0.44
SUIUSDT,-1,1771871400,1.9,TP,2,0.92,-0.58
SUIUSDT,1,1774404000,1.9,TP,2,3.85,0.04
SUIUSDT,-1,1775360700,1.9,TP,1,1.8,-1.15
SUIUSDT,1,1775594700,1.9,TP,1,4.49,-2.34
SUIUSDT,1,1777839300,1.9,TP,3,4.6,-1.02
SUIUSDT,1,1778250600,1.9,TP,1,4.23,-3.81
SUIUSDT,-1,1780236900,-2.1,SL,1,3.16,-3.1
SUIUSDT,1,1781473500,1.9,TP,1,6.2,-5.85
1000PEPEUSDT,-1,1683516600,-2.1,SL,1,2.8,-1.73
1000PEPEUSDT,1,1684199700,-2.1,SL,3,1.76,-0.21
1000PEPEUSDT,-1,1684903500,1.9,TP,1,0.21,-1.64
1000PEPEUSDT,-1,1685666700,-2.1,SL,3,2.15,-0.63
1000PEPEUSDT,-1,1686779100,1.9,TP,1,2.15,-1.12
1000PEPEUSDT,-1,1688652900,-2.1,SL,1,5.07,-4.05
1000PEPEUSDT,-1,1688948100,1.9,TP,1,4.01,-3.95
1000PEPEUSDT,-1,1689212700,1.9,TP,3,4.73,0.11
1000PEPEUSDT,-1,1689868800,1.9,TP,1,0.98,-1.77
1000PEPEUSDT,1,1692000000,-2.1,SL,1,4.3,-2.76
1000PEPEUSDT,1,1694129400,-2.1,SL,3,1.73,-0.8
1000PEPEUSDT,1,1695582000,-2.1,SL,3,0.82,-0.03
1000PEPEUSDT,1,1695959100,1.9,TP,1,1.08,-1.26
1000PEPEUSDT,-1,1696838400,1.9,TP,1,4.97,-1.73
1000PEPEUSDT,-1,1698938100,1.9,TP,1,4.32,-1.72
1000PEPEUSDT,-1,1700750700,1.9,TP,1,10.79,-1.69
1000PEPEUSDT,-1,1703186100,-2.1,SL,2,5.67,-0.81
1000PEPEUSDT,-1,1704627000,1.9,TP,4,4.86,0.07
1000PEPEUSDT,1,1707754500,1.9,TP,1,2.5,-2.3
1000PEPEUSDT,1,1709282700,-2.1,SL,1,4.22,-4.57
1000PEPEUSDT,1,1709707500,1.9,TP,1,2.35,-1.77
1000PEPEUSDT,-1,1710770400,1.9,TP,1,20.47,-1.72
1000PEPEUSDT,-1,1713360600,1.9,TP,4,-1.21,-0.34
1000PEPEUSDT,-1,1714470300,1.9,TP,1,0.31,-2.75
1000PEPEUSDT,1,1715602500,1.9,TP,1,2.74,-2.86
1000PEPEUSDT,1,1716616800,1.9,TP,1,5.82,-2.86
1000PEPEUSDT,-1,1717720200,1.9,TP,2,0.92,-0.01
1000PEPEUSDT,-1,1718060400,1.9,TP,1,13.02,-1.59
1000PEPEUSDT,1,1719003600,-2.1,SL,2,2.64,0.08
1000PEPEUSDT,1,1723118400,1.9,TP,2,11.19,0.05
1000PEPEUSDT,-1,1724034600,1.9,TP,3,0.28,-0.26
1000PEPEUSDT,1,1727074800,-2.1,SL,2,7.07,0.3
1000PEPEUSDT,1,1727766900,-2.1,SL,1,0.01,-1.9
1000PEPEUSDT,1,1728878400,1.9,TP,1,4.1,-3.23
1000PEPEUSDT,-1,1729833300,1.9,TP,1,0.08,-2.05
1000PEPEUSDT,1,1731459600,-2.1,SL,3,10.48,-0.63
1000PEPEUSDT,1,1731705300,1.9,TP,3,18.22,0.06
1000PEPEUSDT,1,1731922200,-2.1,SL,3,0.04,0.34
1000PEPEUSDT,1,1732347000,1.9,TP,4,1.46,-0.28
1000PEPEUSDT,1,1735798500,1.9,TP,4,10.06,-0.28
1000PEPEUSDT,1,1737099900,1.9,TP,1,16.35,-2.51
1000PEPEUSDT,-1,1737418500,1.9,TP,1,3.25,-1.15
1000PEPEUSDT,-1,1738089000,1.9,TP,1,29.2,-2.16
1000PEPEUSDT,-1,1740702600,1.9,TP,1,1.43,-0.29
1000PEPEUSDT,-1,1740826800,-2.1,SL,1,12.83,-4.24
1000PEPEUSDT,1,1742342400,1.9,TP,1,5.98,-3.31
1000PEPEUSDT,1,1744369200,1.9,TP,3,2.18,-0.15
1000PEPEUSDT,1,1745546400,1.9,TP,3,17.77,0.22
1000PEPEUSDT,-1,1745979300,-2.1,SL,4,4.44,-0.32
1000PEPEUSDT,-1,1748865600,-2.1,SL,2,13.11,-0.12
1000PEPEUSDT,-1,1749929400,-2.1,SL,2,8,-0.74
1000PEPEUSDT,-1,1750433400,1.9,TP,1,1.67,-2.11
1000PEPEUSDT,1,1752984000,1.9,TP,2,9,-0.43
1000PEPEUSDT,-1,1756101600,1.9,TP,1,2.07,-1.98
1000PEPEUSDT,-1,1756453500,1.9,TP,1,3.67,-3
1000PEPEUSDT,-1,1756654200,1.9,TP,4,-1.22,0.18
1000PEPEUSDT,-1,1756755000,1.9,TP,2,4.35,0.14
1000PEPEUSDT,-1,1758106800,-2.1,SL,3,1.06,0.17
1000PEPEUSDT,-1,1758969000,1.9,TP,2,17.17,-0.31
1000PEPEUSDT,1,1759510800,-2.1,SL,3,9.22,-0.64
1000PEPEUSDT,1,1761470100,1.9,TP,1,3.35,-4.77
1000PEPEUSDT,-1,1761812100,1.9,TP,1,3.07,-0.75
1000PEPEUSDT,-1,1763055900,1.9,TP,1,7.75,-3.52
1000PEPEUSDT,-1,1763402400,1.9,TP,1,1.48,-1.88
1000PEPEUSDT,-1,1763535600,1.9,TP,4,1.81,-0.09
1000PEPEUSDT,1,1764119700,-2.1,SL,3,6.48,-0.67
1000PEPEUSDT,1,1764180900,1.9,TP,1,8.76,-3.64
1000PEPEUSDT,1,1764327600,1.9,TP,3,10.61,0.43
1000PEPEUSDT,-1,1764548100,1.9,TP,1,4.46,-5.46
1000PEPEUSDT,1,1765296000,1.9,TP,1,4.66,-4.55
1000PEPEUSDT,1,1765399500,-2.1,SL,2,0.3,0.3
1000PEPEUSDT,-1,1765554300,1.9,TP,1,3.08,-4.93
1000PEPEUSDT,-1,1765812600,1.9,TP,1,1.94,-3.38
1000PEPEUSDT,-1,1770145200,-2.1,SL,2,0.62,0.03
